class_id,label,number_of_videos,number_of_signers,selected,reason_if_excluded
south poie,south poie,1,unavailable,False,only 1 usable videos (< 15)
spherical structure,spherical structure,1,unavailable,False,only 1 usable videos (< 15)
spherical mirror,spherical mirror,1,unavailable,False,only 1 usable videos (< 15)
sperm,sperm,1,unavailable,False,only 1 usable videos (< 15)
spendthrift,spendthrift,1,unavailable,False,only 1 usable videos (< 15)
spend,spend,1,unavailable,False,only 1 usable videos (< 15)
speed,speed,1,unavailable,False,only 1 usable videos (< 15)
speech,speech,1,unavailable,False,only 1 usable videos (< 15)
spectrum,spectrum,1,unavailable,False,only 1 usable videos (< 15)
spectrometer,spectrometer,1,unavailable,False,only 1 usable videos (< 15)
become,become,1,unavailable,False,only 1 usable videos (< 15)
beat,beat,1,unavailable,False,only 1 usable videos (< 15)
bearer,bearer,1,unavailable,False,only 1 usable videos (< 15)
beans,beans,1,unavailable,False,only 1 usable videos (< 15)
beam,beam,1,unavailable,False,only 1 usable videos (< 15)
beaker,beaker,1,unavailable,False,only 1 usable videos (< 15)
beading needles,beading needles,1,unavailable,False,only 1 usable videos (< 15)
squeeze,squeeze,1,unavailable,False,only 1 usable videos (< 15)
spur,spur,1,unavailable,False,only 1 usable videos (< 15)
spring washer,spring washer,1,unavailable,False,only 1 usable videos (< 15)
spring,spring,1,unavailable,False,only 1 usable videos (< 15)
spot price,spot price,1,unavailable,False,only 1 usable videos (< 15)
spot exchange,spot exchange,1,unavailable,False,only 1 usable videos (< 15)
spot and forward,spot and forward,1,unavailable,False,only 1 usable videos (< 15)
spot,spot,1,unavailable,False,only 1 usable videos (< 15)
sports,sports,1,unavailable,False,only 1 usable videos (< 15)
spoken,spoken,1,unavailable,False,only 1 usable videos (< 15)
split pulley,split pulley,1,unavailable,False,only 1 usable videos (< 15)
split,split,1,unavailable,False,only 1 usable videos (< 15)
spiral,spiral,1,unavailable,False,only 1 usable videos (< 15)
spilt,spilt,1,unavailable,False,only 1 usable videos (< 15)
spill,spill,1,unavailable,False,only 1 usable videos (< 15)
spice jet,spice jet,1,unavailable,False,only 1 usable videos (< 15)
baseball jacket,baseball jacket,1,unavailable,False,only 1 usable videos (< 15)
baseball,baseball,1,unavailable,False,only 1 usable videos (< 15)
barricade,barricade,1,unavailable,False,only 1 usable videos (< 15)
stapoo,stapoo,1,unavailable,False,only 1 usable videos (< 15)
stapler,stapler,1,unavailable,False,only 1 usable videos (< 15)
standardization,standardization,1,unavailable,False,only 1 usable videos (< 15)
stamp,stamp,1,unavailable,False,only 1 usable videos (< 15)
stairs,stairs,1,unavailable,False,only 1 usable videos (< 15)
stair tread,stair tread,1,unavailable,False,only 1 usable videos (< 15)
stags,stags,1,unavailable,False,only 1 usable videos (< 15)
stage,stage,1,unavailable,False,only 1 usable videos (< 15)
staff,staff,1,unavailable,False,only 1 usable videos (< 15)
stabilisation,stabilisation,1,unavailable,False,only 1 usable videos (< 15)
st,st,1,unavailable,False,only 1 usable videos (< 15)
sri lanka,sri lanka,1,unavailable,False,only 1 usable videos (< 15)
squrriel,squrriel,1,unavailable,False,only 1 usable videos (< 15)
statement,statement,1,unavailable,False,only 1 usable videos (< 15)
state bank of india,state bank of india,1,unavailable,False,only 1 usable videos (< 15)
starve,starve,1,unavailable,False,only 1 usable videos (< 15)
startle,startle,1,unavailable,False,only 1 usable videos (< 15)
starfish,starfish,1,unavailable,False,only 1 usable videos (< 15)
stare,stare,1,unavailable,False,only 1 usable videos (< 15)
baton,baton,1,unavailable,False,only 1 usable videos (< 15)
batman,batman,1,unavailable,False,only 1 usable videos (< 15)
bath tub,bath tub,1,unavailable,False,only 1 usable videos (< 15)
bat,bat,1,unavailable,False,only 1 usable videos (< 15)
basketball,basketball,1,unavailable,False,only 1 usable videos (< 15)
basket of currencies,basket of currencies,1,unavailable,False,only 1 usable videos (< 15)
basil,basil,1,unavailable,False,only 1 usable videos (< 15)
basics,basics,1,unavailable,False,only 1 usable videos (< 15)
basic pay,basic pay,1,unavailable,False,only 1 usable videos (< 15)
basic,basic,1,unavailable,False,only 1 usable videos (< 15)
still,still,1,unavailable,False,only 1 usable videos (< 15)
stick,stick,1,unavailable,False,only 1 usable videos (< 15)
stepup transformer,stepup transformer,1,unavailable,False,only 1 usable videos (< 15)
stepdown transformer,stepdown transformer,1,unavailable,False,only 1 usable videos (< 15)
steering wheel,steering wheel,1,unavailable,False,only 1 usable videos (< 15)
steel rack,steel rack,1,unavailable,False,only 1 usable videos (< 15)
stearn engine,stearn engine,1,unavailable,False,only 1 usable videos (< 15)
steam tractor,steam tractor,1,unavailable,False,only 1 usable videos (< 15)
steady current,steady current,1,unavailable,False,only 1 usable videos (< 15)
std,std,1,unavailable,False,only 1 usable videos (< 15)
statlonary wave,statlonary wave,1,unavailable,False,only 1 usable videos (< 15)
stationary work,stationary work,1,unavailable,False,only 1 usable videos (< 15)
static electricity,static electricity,1,unavailable,False,only 1 usable videos (< 15)
states,states,1,unavailable,False,only 1 usable videos (< 15)
statement of liquidation,statement of liquidation,1,unavailable,False,only 1 usable videos (< 15)
statement of account,statement of account,1,unavailable,False,only 1 usable videos (< 15)
bank,bank,1,unavailable,False,only 1 usable videos (< 15)
storage,storage,1,unavailable,False,only 1 usable videos (< 15)
stop gap,stop gap,1,unavailable,False,only 1 usable videos (< 15)
stone masonry,stone masonry,1,unavailable,False,only 1 usable videos (< 15)
stomach,stomach,1,unavailable,False,only 1 usable videos (< 15)
stock opening,stock opening,1,unavailable,False,only 1 usable videos (< 15)
stock in hand,stock in hand,1,unavailable,False,only 1 usable videos (< 15)
stock closing,stock closing,1,unavailable,False,only 1 usable videos (< 15)
stock chart,stock chart,1,unavailable,False,only 1 usable videos (< 15)
stock book,stock book,1,unavailable,False,only 1 usable videos (< 15)
stock,stock,1,unavailable,False,only 1 usable videos (< 15)
stitch,stitch,1,unavailable,False,only 1 usable videos (< 15)
stir up,stir up,1,unavailable,False,only 1 usable videos (< 15)
stir,stir,1,unavailable,False,only 1 usable videos (< 15)
stink,stink,1,unavailable,False,only 1 usable videos (< 15)
stingy,stingy,1,unavailable,False,only 1 usable videos (< 15)
streaming,streaming,1,unavailable,False,only 1 usable videos (< 15)
strange,strange,1,unavailable,False,only 1 usable videos (< 15)
strain,strain,1,unavailable,False,only 1 usable videos (< 15)
straight forward,straight forward,1,unavailable,False,only 1 usable videos (< 15)
storm,storm,1,unavailable,False,only 1 usable videos (< 15)
barleria cristata,barleria cristata,1,unavailable,False,only 1 usable videos (< 15)
bar megnet,bar megnet,1,unavailable,False,only 1 usable videos (< 15)
bar,bar,1,unavailable,False,only 1 usable videos (< 15)
banker,banker,1,unavailable,False,only 1 usable videos (< 15)
bank of maharashtra,bank of maharashtra,1,unavailable,False,only 1 usable videos (< 15)
bank of baroda,bank of baroda,1,unavailable,False,only 1 usable videos (< 15)
bank nationalised,bank nationalised,1,unavailable,False,only 1 usable videos (< 15)
bank branch name,bank branch name,1,unavailable,False,only 1 usable videos (< 15)
bank branch code,bank branch code,1,unavailable,False,only 1 usable videos (< 15)
bank branch address,bank branch address,1,unavailable,False,only 1 usable videos (< 15)
bank account number,bank account number,1,unavailable,False,only 1 usable videos (< 15)
subject matter,subject matter,1,unavailable,False,only 1 usable videos (< 15)
subhas chandra bose,subhas chandra bose,1,unavailable,False,only 1 usable videos (< 15)
subdivision,subdivision,1,unavailable,False,only 1 usable videos (< 15)
sub lease,sub lease,1,unavailable,False,only 1 usable videos (< 15)
sub head,sub head,1,unavailable,False,only 1 usable videos (< 15)
sub division,sub division,1,unavailable,False,only 1 usable videos (< 15)
sub directory,sub directory,1,unavailable,False,only 1 usable videos (< 15)
style,style,1,unavailable,False,only 1 usable videos (< 15)
stumps,stumps,1,unavailable,False,only 1 usable videos (< 15)
stuck,stuck,1,unavailable,False,only 1 usable videos (< 15)
stubborn,stubborn,1,unavailable,False,only 1 usable videos (< 15)
strong room,strong room,1,unavailable,False,only 1 usable videos (< 15)
strike,strike,1,unavailable,False,only 1 usable videos (< 15)
stretch,stretch,1,unavailable,False,only 1 usable videos (< 15)
stressed,stressed,1,unavailable,False,only 1 usable videos (< 15)
stress,stress,1,unavailable,False,only 1 usable videos (< 15)
suggest,suggest,1,unavailable,False,only 1 usable videos (< 15)
sugarcane,sugarcane,1,unavailable,False,only 1 usable videos (< 15)
sufficient,sufficient,1,unavailable,False,only 1 usable videos (< 15)
suffer,suffer,1,unavailable,False,only 1 usable videos (< 15)
sue,sue,1,unavailable,False,only 1 usable videos (< 15)
sudden,sudden,1,unavailable,False,only 1 usable videos (< 15)
sudan,sudan,1,unavailable,False,only 1 usable videos (< 15)
succession,succession,1,unavailable,False,only 1 usable videos (< 15)
success,success,1,unavailable,False,only 1 usable videos (< 15)
subway,subway,1,unavailable,False,only 1 usable videos (< 15)
subsidy,subsidy,1,unavailable,False,only 1 usable videos (< 15)
subscription,subscription,1,unavailable,False,only 1 usable videos (< 15)
subordinate,subordinate,1,unavailable,False,only 1 usable videos (< 15)
submission,submission,1,unavailable,False,only 1 usable videos (< 15)
submersible pump,submersible pump,1,unavailable,False,only 1 usable videos (< 15)
submerged weeds,submerged weeds,1,unavailable,False,only 1 usable videos (< 15)
band collar,band collar,1,unavailable,False,only 1 usable videos (< 15)
banaras,banaras,1,unavailable,False,only 1 usable videos (< 15)
banana tree,banana tree,1,unavailable,False,only 1 usable videos (< 15)
bamboo,bamboo,1,unavailable,False,only 1 usable videos (< 15)
baluster,baluster,1,unavailable,False,only 1 usable videos (< 15)
balmacaan,balmacaan,1,unavailable,False,only 1 usable videos (< 15)
super,super,1,unavailable,False,only 1 usable videos (< 15)
sunny,sunny,1,unavailable,False,only 1 usable videos (< 15)
sunlight,sunlight,1,unavailable,False,only 1 usable videos (< 15)
sundry debtors,sundry debtors,1,unavailable,False,only 1 usable videos (< 15)
sundry creditors,sundry creditors,1,unavailable,False,only 1 usable videos (< 15)
sundry,sundry,1,unavailable,False,only 1 usable videos (< 15)
summons,summons,1,unavailable,False,only 1 usable videos (< 15)
summon,summon,1,unavailable,False,only 1 usable videos (< 15)
summer,summer,1,unavailable,False,only 1 usable videos (< 15)
sum,sum,1,unavailable,False,only 1 usable videos (< 15)
supervisor,supervisor,1,unavailable,False,only 1 usable videos (< 15)
supervision,supervision,1,unavailable,False,only 1 usable videos (< 15)
supervise,supervise,1,unavailable,False,only 1 usable videos (< 15)
superstition,superstition,1,unavailable,False,only 1 usable videos (< 15)
supersession,supersession,1,unavailable,False,only 1 usable videos (< 15)
superposltion,superposltion,1,unavailable,False,only 1 usable videos (< 15)
superman,superman,1,unavailable,False,only 1 usable videos (< 15)
superfast express,superfast express,1,unavailable,False,only 1 usable videos (< 15)
super computer,super computer,1,unavailable,False,only 1 usable videos (< 15)
bangladesh,bangladesh,1,unavailable,False,only 1 usable videos (< 15)
bangalore,bangalore,1,unavailable,False,only 1 usable videos (< 15)
bandra to worli sea link,bandra to worli sea link,1,unavailable,False,only 1 usable videos (< 15)
bandit munger,bandit munger,1,unavailable,False,only 1 usable videos (< 15)
bandh,bandh,1,unavailable,False,only 1 usable videos (< 15)
bandage,bandage,1,unavailable,False,only 1 usable videos (< 15)
band-aid,band-aid,1,unavailable,False,only 1 usable videos (< 15)
suzuki car,suzuki car,1,unavailable,False,only 1 usable videos (< 15)
suspend payment,suspend payment,1,unavailable,False,only 1 usable videos (< 15)
suspend,suspend,1,unavailable,False,only 1 usable videos (< 15)
survivorship,survivorship,1,unavailable,False,only 1 usable videos (< 15)
survey,survey,1,unavailable,False,only 1 usable videos (< 15)
surrounding,surrounding,1,unavailable,False,only 1 usable videos (< 15)
surrender,surrender,1,unavailable,False,only 1 usable videos (< 15)
surprised,surprised,1,unavailable,False,only 1 usable videos (< 15)
surface water,surface water,1,unavailable,False,only 1 usable videos (< 15)
surface runoff,surface runoff,1,unavailable,False,only 1 usable videos (< 15)
surface erosion,surface erosion,1,unavailable,False,only 1 usable videos (< 15)
surcharge,surcharge,1,unavailable,False,only 1 usable videos (< 15)
supreme court,supreme court,1,unavailable,False,only 1 usable videos (< 15)
suppress,suppress,1,unavailable,False,only 1 usable videos (< 15)
supply,supply,1,unavailable,False,only 1 usable videos (< 15)
supplementary,supplementary,1,unavailable,False,only 1 usable videos (< 15)
ball bearing,ball bearing,1,unavailable,False,only 1 usable videos (< 15)
baldness,baldness,1,unavailable,False,only 1 usable videos (< 15)
balcony garden,balcony garden,1,unavailable,False,only 1 usable videos (< 15)
balance sheet,balance sheet,1,unavailable,False,only 1 usable videos (< 15)
balance outstanding,balance outstanding,1,unavailable,False,only 1 usable videos (< 15)
balance opening,balance opening,1,unavailable,False,only 1 usable videos (< 15)
balance closing,balance closing,1,unavailable,False,only 1 usable videos (< 15)
swine farming,swine farming,1,unavailable,False,only 1 usable videos (< 15)
swimming,swimming,1,unavailable,False,only 1 usable videos (< 15)
swift,swift,1,unavailable,False,only 1 usable videos (< 15)
sweets,sweets,1,unavailable,False,only 1 usable videos (< 15)
sweetlime,sweetlime,1,unavailable,False,only 1 usable videos (< 15)
sweden,sweden,1,unavailable,False,only 1 usable videos (< 15)
swear,swear,1,unavailable,False,only 1 usable videos (< 15)
swaziland,swaziland,1,unavailable,False,only 1 usable videos (< 15)
swap,swap,1,unavailable,False,only 1 usable videos (< 15)
tabala,tabala,1,unavailable,False,only 1 usable videos (< 15)
systemic disease,systemic disease,1,unavailable,False,only 1 usable videos (< 15)
system of feeding poultry,system of feeding poultry,1,unavailable,False,only 1 usable videos (< 15)
