uid,gloss,duration,category
sNWCdBEIWa8_1,qualification,7,abstract
sNYOD_Qd7Mw,week,3,time
sOOzZZY-gQI,mexico,3,geography
sORWtcK5Cl4,associate professor,5,profession
sOSo5pep4dg_1,patna,5,geography
sOXdM996SmA_1,less,6,quantity
sOfglCTtdsY_1,creeper,7,flora and fauna
sOhE4j6NGm0_1,tiger,7,flora and fauna
sPqivRKBiNc,visual,4,abstract
sPzCUfCMJH4,april,4,time
sQwcW3szYW8_2,account payee only,9,banking
sSvBHFI6AOk,date,5,time
sT540WDiY_U,elevated plot,11,geography
sTrWqNmE5HA,village,3,geography
sUBUK2M2nAY_1,tamil nadu,7,geography
sUjhP9obOxY,bike suspension,9,machine
sWKP1r9ykRQ,head,5,biology
sXWMPF_Enus,surface runoff,13,geography
sY360i7TkCA_1,zebra,6,flora and fauna
sYoLxEMCh9E_1,demand draft,6,banking
sZ1qra1mVEU_1,st,10,group
sZKjZfzGTVg,drunk driving,5,legal
sZXEa_h85YQ,regular,5,attribute
sZYTPis34fI_1,part time,11,profession
sZ_d3pRaDzY,storey skyscraper,5,construction
sZpGP0kZeqo_1,pappad,6,foods and drinks
s_VX_84e7iM_1,full moon day,9,event
sbcGX30IGvI,electrode,10,chemistry
sblmoDlSQ7U,bold,14,attribute
sbyKhp04Wdw_1,proud,6,attribute
setzKjXP4MM_1,peacock,7,flora and fauna
seuq2MSa2X0_1,lizard,6,flora and fauna
sfB6sqRdrFY,excavation,8,process
sfOCOxSfs10_1,warn,7,action
sfpvbKAz4Oo,iron,5,metal and minerals
sh5goqn8bGI,question,4,abstract
siXvRrMuC0s,supervise,4,action
sj8kYLtXNZU,bowl,5,utility item
sj9wd5B3KfQ_1,opaque,7,attribute
sjpTILsokjg_1,thursday,5,time
sjpdu42KxwI,meat,5,foods and drinks
sjzz-U6f2E0_1,review,11,quality
sklN8_APb_s,acacia fernesiana,15,flora and fauna
sm67xCmbfNs_1,beverages,5,foods and drinks
smJOWK8guVY_1,helicopter,8,transport
smKYyxd26GY_1,under,5,spatial position
sn0j9u42p5Q,mistake,6,abstract
soEw9PTY8Yw_1,bowl,6,utility item
sp7GuSz7GRE,bauhinia accuminata,11,flora and fauna
sq2CV6RjGtA_2,switch,8,electronic and electrical
src6zFQawX0_1,leaf,6,flora and fauna
su2McEzbxzg_2,magnification,8,physics
suvKXxPyaWM_1,promise,6,action
svQ3jUcN4f8,goa,4,geography
svQLNa2vzFI,cooling sheet,6,metal and minerals
sverVWEAPD8_1,never,6,abstract
sw0z81Ri4ps,one lakh,5,math
sy0W-04L9Gk_1,jail,6,construction
syK7APT1R4w,interest,5,behavior
syVYgoc2dUI_2,neutron,10,physics
syXsQXIoZEI,excuse,6,action
syeNmftfElg,bluetooth,4,internet
syi9ijwHDR0_1,waist,7,biology
t1ElZ8Bbzyg,online,6,internet
t1XvJu6yRk8_1,clean,7,action
t33d8E-JtV0_1,rock,7,miscellaneous object
t39zwxTZXXk_1,vessel,7,utility item
t3QUjMIwyxE_1,airport,5,transport
t3XnfkCsUiY_1,cone,8,miscellaneous object
t454iG2RVJg_1,word,6,language
t5uTmmYDQdI_1,opening balance,9,banking
t6HMWWJR398_1,passing official,9,banking
t6P93AbQbjQ_1,sow,7,action
t6mh1uRdQQw_1,terminate,8,action
t6qqXzf4tq8,edit,4,action
t70Wrphzj2w_1,chappels,6,wearable
t729MGitv94,over and over again,4,abstract
t7BWrIChL1Y,comfortable,4,sensation
t7nY3ygqVlQ,rough cut,9,action
t7t7Jioxeu8,diwali,4,event
t8sdmhD1yCc_1,cholera,6,medical
t8z3PzQKmwg,gas stove,5,instrument
t9b5K6YsBk8,gun,3,machine
t9pvXOgaJe8,work,4,action
tAVnVRAbkz8_2,electric appliances,9,electronic and electrical
tB9EhSaD8MY_1,cl,7,legal
tB_xkoYZGBY_1,memorize,7,action
tD71RsErB30,weeds near to pond margin,14,flora and fauna
tD_WEFLyuDY,toyota,5,organisation
tDtIQ2M-GRo,water motor,5,electronic and electrical
tDtdGkG9-OE,jainism,3,religious
tDvbCVB02yA,scientist,7,profession
tEJlKXA7Lkg,united nations convention on the rights of persons with disabilities uncrpd,5,organisation
tF3WaFt4kdY,uco bank,6,organisation
tFftFv6aIjE_1,clearing house,11,banking
tHMs61ZefE8,embroidery,6,wearable
tHNhqhFdMgQ,whatsapp,4,internet
tHSogBpBi5A,raise,4,action
tHW-NM2H3f8_1,teeth,7,biology
tI8qa4gE3uQ_2,variety,7,quantity
tJXSJJCLffU_1,creeper,7,flora and fauna
tKKM601QlDM_2,glass bod,8,utility item
tKNmTJAEhBI_1,uncalled,8,banking
tKOaMOhEaX4_1,oath,7,legal
tKdTQmBRJks_2,infrared ray,11,physics
tKmXdtC6FLA,workshop,5,event
tLOTRTxqIS4_1,sick,7,medical
tMKMjQtqO2U_2,important,9,attribute
tMYNBmb808w,prize,8,miscellaneous object
tNNf1uxRiDU,pastry,5,foods and drinks
tNObn5kXF7Y_1,custard apple,8,foods and drinks
tOHjjyuut4A_1,bell,6,miscellaneous object
tOrStACTZII_1,opinion,6,abstract
tPNg2Waa57k,believe,4,action
tPpANCTOBgs_1,hers,6,relation
tPy0Fs9D3CA,district jail,5,legal
tRNnbHdT9Ms_1,old,5,time
tRo9FnfeFj8,dussehra,4,religious
tS7NrrYnx_E_1,son,11,relation
tS9ulw9g7uA_1,himself,6,language
tSSAkPEkMn8_1,modification,11,process
tS_WbbhJD2I,coarse aggregate,13,metal and minerals
tSc2wja2FZU,intestate,13,legal
tSgEtTP4jkM_1,chemistry,6,chemistry
tShdaK0wAgk_1,chair,6,utility item
tTM_n97xYp4,photographer,5,profession
tTjQsNGEeZ0_1,after,6,spatial position
tUV7RnfFTa4,christmas,5,event
tUegsOrBY1U_1,telegram,7,electronic and electrical
tY45mTvKGKc,double,4,quantity
tY7LqqsBV5Y,archaeologist,11,profession
tYDAioUJUPQ_1,sunday,6,time
tZ28xXARcyk_1,duck,7,flora and fauna
tZRz_YRiaYw,forgive,8,behavior
ta3rguAgy9M_1,isreal,6,geography
ta7_tTeIt6c_1,cough,6,medical
tahzIp5we8o,jams,10,wearable
tbKfPkTlfQk_1,written down value,12,math
tbjIgLxJxic_2,dish antenna,11,electronic and electrical
tcHUMXaIuw0,indian sign language teachers  association,3,organisation
tcLqrt9QnPA_1,nationalisation,12,sensation
tcPXoZXEs2g,south africa,4,geography
tcvRMX6s_b8_1,overall,8,abstract
td1WlMO5Frw_1,bold,6,attribute
teuX8mrgOVk_2,rainbow,9,weather
tg9QaW7Pvm8,leaf,5,flora and fauna
tgJL-RUAvO8,weird,3,abstract
tgq3cpoyWB4,classification of poultry diseases,10,action
tjA2aFyBuY4,adult,5,stage
tkO1_qURjXM,volume,6,sound
tkqalXOIXJA,rasgulla,6,foods and drinks
tmVG2vu0ZGA,mizoram,4,geography
tm_qJX6hHFg,voice,4,sound
tnMi73_WfPg,middle,5,comparator
tnQmQCzJKfI,carry on,5,stage
todyjVC_JTs,jointing,14,process
tol7I8LtJK0,bonus,4,abstract
top7pkA_DgY_1,individual,7,quantity
tpBaPkXYVZw_2,transfer,7,action
tplh8l5q74U,loan,5,banking
tq85NQ0vOkA,tape,4,utility item
tq8jQqoHYFA,isl,5,language
tquKNwZ2GmA_1,sweet,7,attribute
tr9YJUmvus8_1,assets,10,banking
tt4b-WhpGQo,saudi arabia,4,geography
tuWWc-SdvF0_1,ornaments,8,instrument
tuw6tMLjHwQ_1,magic,6,abstract
twc2FUfpUYs,slope,5,abstract
tx2Z3baCxLA_1,interest,7,behavior
txywF-r9y2Q_1,signatory,8,banking
tyLcsnN8-v4,shape,8,math
ty_tchoaG4Y_2,specific,8,quality
tzW3OXlSkNw_1,nail,6,biology
u-vcH9n4_P0_1,carpenter,7,profession
u0VMIS7wC-Q,vietnam,3,geography
u0ztdPXq6mY_1,re endorsed,7,banking
u1PuKrTDzdI,lecture,4,education
u1e9ioscyfU_2,environment,8,biology
u1yq_lnEwGI_2,capacitor,9,electronic and electrical
u219wF2P_0Y_1,die,7,stage
u2IcV4xxNSA,youth,5,group
u2O5QPKSzGo,temperate fruits,12,foods and drinks
u2VLr8CRVGc_1,rhino,6,flora and fauna
u2_aJhGSIpY_1,keep,7,action
u3CQB1epJcM_1,here,5,spatial position
u3NRv46oJVQ_1,pig,7,flora and fauna
u4LSjLeQ1Xw,drilling machine pedestal,8,machine
u5PdOyHh8Yg,red,6,abstract
u62ZlNmTpj4_1,cure,8,medical
u6eoD3GXOZE,superstition,6,abstract
u6hpIkJUQXE,ruthless,5,behavior
u6x6Qk463V4,leaf,4,flora and fauna
u7Nv4whZa_0_1,shine,6,attribute
u7dV3wCpaqM,lonely,4,emotion
u7twaE6fj9s,floriculture,11,flora and fauna
u9397Rd5v7U_2,sound,6,sound
uA9K19APeNo_1,gate,7,construction
uBRoAycaSBM,thatched roof,9,construction
uBi-YX42NwI,application,4,action
uBtYh10h6RU_1,among,6,group
uCsgmqdwe4A,storey skyscraper,12,construction
uCxNvB_ULoA_2,filament,11,substance
uDwYK-AccH0,polygon tool,11,instrument
uE8YfF7bTGM,identity,4,behavior
uEWef2ILEC8,common cold,3,biology
uEtH33ZDk_s_1,borrower,8,banking
uF5-SHyMOwg,assam,5,geography
uF8zIar63bQ,punjabi,5,language
uGjEbNgtauE,open,4,action
uHAhEiTlj_M,knife,5,utility item
uHMNUWk8UAM,chronic illness,9,medical
uHTklDGcEfw_1,liquidation,8,process
uIJEGc6U5iU,vehicle,5,transport
uK6EyYdjXtE_1,north america,8,geography
uK8G7-89HCI_1,summons,9,legal
uKWcQt8U4lA,research,3,education
uL1_UYVYkfg_1,flute,6,sound
uLSHBm4_kaw,gujarat,4,geography
uNZ-A9bIT2c,vehicles,6,transport
uOHx8MflCBQ_1,registered letter,9,miscellaneous object
uOs0878HhR4,license,4,legal
uOsiUhQwVC8_1,bucket,6,utility item
uOxGDdDq-Os_2,centre of curvature,9,physics
uPfJ7YCwEGQ_1,non payment,8,banking
uQRHhIcXvEM,marketing of vegetables,12,profession
uRJUiALx54w,virus,6,medical
uRwmFRKMF58,army,4,organisation
uSz2hrQZr3o,around,4,spatial position
uT8WGjPj-V8_1,discuss,6,process
uTLMV91lB10_1,assam,6,geography
uTZVPZYcdw8_1,accident,6,event
uU562ik7UXU_2,vertical,9,spatial position
uVE9xX6fcp8_1,abbreviation,11,language
uWVB0KovDB0_1,moon,9,astronomical
uYfcQkRSvAY,china,6,geography
uZB4kRSkd_g,droplet,6,quantity
uZuvBINbAqo_1,holiday,5,event
uaaq6GQck4s_1,never,6,abstract
ubBmCChM6Ag,airjet,6,transport
ubQczV3pKWs,assassination,11,event
ubUFV8ypTlU_1,return,7,action
ubkSJRDhK7E_1,genuine,7,attribute
ueNkV6ktC4g_2,identical,8,comparator
ueiJkNzXxzw,influence,7,action
uek2JAfcUhk,aeroplane sprayer,11,machine
uf4A34QWFGw_1,rabbit,7,flora and fauna
ufTWb8-_rGA,multiple,4,math
ug0cTrsjK50,route,6,transport
uhJRFZWXPEo,warm,6,weather
ui_ACRhp1jY,stir up,5,action
ujw1Z5DK0r4_1,art,5,entertainment
ulHF3SltKW0_1,malayalam,7,language
ulX1EaESaM4,tilts,12,attribute
um4s1H6JPJg,call,5,action
umCgstR_pg8,rare,5,attribute
uohsAyKLTbI_1,land cess,10,legal
upAZkdtoF_Q,app,4,internet
upRlxxQUZp8_1,short term,9,banking
up_LofohcV4_1,control,6,action
upaDJQnr9nw,independent,4,attribute
uptCGl-HvV0_1,bulb,7,utility item
uqZJa7q4N5U,set,3,math
uqaIszhdKfc,rain,5,weather
uqfvjaFYDQg,poland,3,geography
urMRtuI8AmE_1,spider,5,flora and fauna
usqVbUoBfnE,sailor collar,8,wearable
ut1NzAKHBXQ,deploy,8,action
uu93d2sk9F0_2,plug point,7,physics
uu9Qo9_Mbh4_1,round,9,math
uuUInBI_oZM_1,fan,7,electronic and electrical
uulY6vsvNQA_1,leave,7,profession
uuzch67c-xE,thermometer,4,miscellaneous object
uvBjcE-mwC0,polygraph,13,instrument
uvKTMTQqfu0,soon,4,time
uw-zItX8w9g_1,monthly statement,9,banking
uwDxpyWDKEI,shift,4,spatial position
uwYdH7GuSBg_1,bangles,6,wearable
uwZ5UsyXbzg_1,mud,10,substance
uyRfqa6Am-M_1,fake,5,attribute
v-Mcteg34pI_1,hot,5,sensation
v-jfNqYzfO8_1,june,6,time
v0Ic3Von93I,band collar,6,wearable
v0Rb3W378JA,samsung,5,organisation
v0cK8a9s14I_1,evening,7,time
v1TI57zaJKw,sauce,4,foods and drinks
v1c0FpBhESQ_1,chart,8,readable
v1hh4hSEhzs,tally,8,gesture
v1rzpB-cgGY_1,goa,8,geography
v2YS_BfBifc_1,key,7,utility item
v2_Ta5XdknA_1,giraffe,6,flora and fauna
v2ak0hp1ZTw,inactive,4,behavior
v2gPD7nTa0U_2,rigid,6,attribute
v2jaNOh-Rcc,none,4,abstract
v3hY00Fy7rE,library,4,readable
v41B1GR3prg_1,crocodile,6,flora and fauna
v4dtaEki4f8,third,5,comparator
v5F3fOpfrBI,gangtok,4,geography
v6KlD6e05Fc,reverse,4,abstract
v7--O9C9ZH4,muharram,5,event
v74BqLpCYnY_1,bedsheet,9,utility item
v7LOMsrEiVI_1,sorry,7,greeting
v8NufYf6_Ik_1,room,8,construction
v8gTUo-ln6Q_1,self employed,8,profession
vAW9QDnXLrE,please,4,action
vAXHFqBV6H8_1,muslim,6,religious
vAuu3hDoGhU_1,produce,6,action
vB-4jZVx0yU,solid,4,substance
vB72KncjZis,evening,3,time
vBJxSJ5_mvw_1,learn,7,action
vBRmLg-XJZc_1,hold,6,action
vBd0XrgKlCA,secondary tillage,14,biology
vDKcRElYodA,musician,7,profession
vDrReANaXZY_2,l.e.d,9,electronic and electrical
vEGYAfMU3tc_1,power,7,attribute
vEHf2s9hu20_2,share equity,14,banking
vEq2LWgecfA_1,wife,9,relation
vFAuNQe7ng8_1,saturday,5,time
vFJOA9dR7Bw,sony mobile,5,organisation
vFSdw3lE-5M,cerebral palsy,8,medical
vFYN8jgOhb8,south korea,4,geography
vFZMA4_VtAY,iphone,5,electronic and electrical
vFbghqf1jZg,roasters,13,flora and fauna
vFnoqnWWGok_1,story,6,readable
vITeIiXX1xE,subtract,4,math
vJy28p55lkQ,temporary,3,abstract
vKabvg9GjnY_1,behind,5,spatial position
vLbvf0zEj5M,child,9,stage
vLfbnZZBph0_1,you,7,relation
vLk7S0mnUms,pay in installment,12,banking
vM9tngFYH1c,enough,4,quantity
vMbLDoCayk8,please,4,action
vOW-yOcVU80_2,transistor,9,electronic and electrical
vOkUq_SPrjs_1,valley,8,geography
vPAwEcpbWqo,enough,6,quantity
vPmpk0u_sls,dash,14,language
vRs1P7sa3F4_1,today,6,time
vS5fnczMHcA,last,6,attribute
vSEUaTn35j4,copy and paste,4,action
vSK-jsgpaXQ,chesterfield  coat,11,wearable
vSfRkcjelhw_1,wedding,8,event
vT49kp3azYg_1,total,8,quantity
vTgiUguTQW0_2,mercury,9,astronomical
vTrtUfPI0RY,rest,4,action
vV1FizHByPw,prejudice,5,abstract
vVGXtFbW5RI_2,galvanometer,10,instrument
vVylNakRi6s,strain,4,physics
vWkwy9ebsQg_1,water,8,substance
vX0J0TVfQgk_1,salt,6,foods and drinks
vXchKE88TDI_1,time,7,time
vXg5mjo2Lpc,any,5,abstract
vYM_64Gc77o,town,4,geography
vYPkgKmRa6k,talk,4,action
vYWosOoYH1U_1,instument,11,instrument
vYzp_d3T9Ok_1,wednesday,5,time
vZBu2SG35ec,competition,6,event
vZMGPJSJaFg,dysuria,12,medical
v_7Bg4-cPjg,tunisia,4,geography
v_BzLSp7PLM,bride,15,human
v_HmgeH-ABo,day,4,time
vaDXdxLlUwk_1,world,6,geography
vamyn1qDCdg_1,carrom,5,sport
vasldMsoKDg_2,vernier caliper,10,instrument
vawgyWPeIiM,foot body part,5,biology
vbsNiOkm0BU,tie,7,wearable
vdntxBdRdZg,electric bike,10,transport
ve8zSDsdFzs,starfish,7,flora and fauna
vesSu5AjSN4,mallet,11,instrument
vfrntxijZAA_1,horse,6,flora and fauna
vgtE5_6_VD4,nearby,4,spatial position
vhPLDKNYuEg_1,cheque crossed,11,banking
vhqQBxbUVy0_1,develop,6,action
vj85ZSkQDVo,girlfriend,5,relation
vmAkJRlUSzI_1,maintenance allowance,10,banking
vnOgaQ_eFNs,see,4,action
voRQqu3By8I_1,talk,11,action
vqWFY4rbASg,ship,5,transport
vqkqbOdwbSc_1,pune,6,geography
vt86EMAaXHM,business,5,banking
vu__40Wbws4_1,mixer,6,machine
vvCzSnLu_4Q,samosa,5,foods and drinks
vvsfyFEY7lo,hatchet,11,instrument
vvyGWPvy1cc,town,5,geography
vwTIplMTPZA_2,reaction,8,chemistry
vwpHHohq8II,cng stone carving machine,10,machine
vycU4cMW3_U_1,show cause,8,banking
vyvFWSdT7V4_1,disguise,6,gesture
vzR3201tHPY,translate,4,action
vzzmwuU-sMg,sad,4,emotion
w-f7sV2B7Tc_1,true,6,abstract
w0C2Lq7hMsQ,minimize,13,math
w0Z2yfGcCW8,eye,3,biology
w163zAc0RYM,cough,6,medical
w2bUy2rPYPI,menu,5,readable
w3iXbhc5vsM_1,thursday,7,time
w49chg-Y92g,cashier,7,profession
w5hHBBDrypI_1,internal,8,spatial position
w87_PYaYQz4,wicket,4,sport
w88o1TXwwJg_1,pen,6,utility item
w8RSWGCRPDg,sell,4,action
w9Jz12VoOYQ_1,drumstick,7,foods and drinks
w9VefdfpI0I_1,grandfather,11,relation
wAEJEtDB20g,land,4,geography
wBCqfnnNfSo,weaver,8,profession
wC9iVMmSTeE_2,current,8,physics
wClUzDG34wQ,religion,4,religious
wDXqSeOQQy4_1,run,8,action
wDy5hBdrwoc,train,4,transport
wEd93OlB_ZI_1,what,6,abstract
wEfxi8YvQLI,cyprus,4,geography
wFVLswbyZOc,insurance,5,banking
wGWFAPl8EXs_1,river,8,geography
wHl7V93XdWA,terrorist,14,profession
wIEYdZjvXJo,driver,7,profession
wIVO3x0WAfk_1,paper,6,utility item
wIi5NVKOOfM,strict,3,behavior
wJS3We_1ets_1,sharbat,5,foods and drinks
wK63rmj8--U,sky,6,abstract
wK7Y3bBPwtI,curd,5,foods and drinks
wK8amEJAK1Y,thank you,3,gesture
wKBVwR3BraE,photosynthesis process,12,biology
wKDAEDyBAY0,life jacket,12,wearable
wKzWwmm8bgE,asthma,5,medical
wLSWjMuhJww_1,which,5,abstract
wMlY1TQZA2A,tamil,3,language
wMm24t1NrcM,worry,4,emotion
wOwsXFMF1aA,parcel,4,miscellaneous object
wPTa0UQJY_w,measure,4,math
wPkxTCa_Dj4_1,dismissal,9,action
wPofP8PotLg_1,cat,7,flora and fauna
wPsIxhPHXBo,blouse,4,wearable
wQ5nwBznVk8_1,crossing,7,transport
wRjTHPy0jes,last week,5,time
wTP-Qjl_mSM_1,film,7,instrument
wVgslraD204,cap,5,wearable
wWlOXeR9qnc_1,rubber,7,utility item
wWzqyc2x0GI,miss,7,emotion
wX-5GS2Om7k,last year,4,time
wXEnqj_rf4Q_1,sunrise,8,event
wYeLqdSCZR8,hungry,4,sensation
wZBe3IUlYLo,detective,12,profession
wZYbp0lRGhU,pressure foot,12,instrument
wZeZ2Hr8VEg_1,customer service,11,organisation
w_FY56WkUPM,shawl,4,wearable
wa6VGunvMoo,road,4,transport
wcG4jvqJVDc_1,satisfied,6,attribute
wcvifjsKYo0_2,proton,11,physics
weWGeNNGQSM_1,industry,10,profession
wedIVeQMY1k,girl,5,human
wf5rLp6YTCQ_1,re employment,7,banking
wf7d8Ok1PvA_1,united states of america,7,geography
wfHGKTc0WuY,wool,5,utility item
wgb8ncghBN4_2,intermal combustion engine,9,chemistry
wgrN2DNXukc,sandwich,5,foods and drinks
wgvsWR2YWxo,plenty,4,attribute
whLOS_LCl9U,younger brother,3,relation
wh_GS78OuYQ,milkman,6,profession
whkRlb-0s94_1,saloon,7,construction
whmbYHrlP-A_1,tell,7,action
whvKyzLJ6Mc_1,lion,7,flora and fauna
wi-dI81iYSY_1,single entry,9,quantity
wiemsBV5e08,sweet lime,5,foods and drinks
wkdHGN4OO-I,raise,4,action
wku-gtLtQyI_1,lapse,10,banking
wlPKT6teWGk_1,letter of authority,9,authority
wnhTdzfceXA_1,misappropriation,10,emotion
woQgNTk9IIE,eggplant,6,foods and drinks
woo5-4amwJ0,rjd,3,politics
wpUgLTxBXns,lecturer,5,education
wpmDoeOl2qY,steady current,8,physics
wq4yQ4OdJ5U_2,freexing,7,behavior
wqFLr0dsRTA_1,toothpaste,6,utility item
wqrZVsLOR_A_2,anticlockwise,11,metric
wqvjAdWgJ4o_2,planet,12,astronomical
wru3RdDTafg,waxing,6,action
wsRNKesle6I_1,mathematics,6,math
wsWElJBdZcA,zambia,4,geography
wsXbxNK7ROM_2,oscillator,8,instrument
ws_qjks_TFo,zoo,6,geography
wsxvzzgBO1M_1,harmonium,6,sound
wsy4LqAJq8E_1,monitoring,9,action
wtN-hVs7sYw_1,myself,7,language
wtXCZaGIQsk,backyard system of poultry,15,process
wtaxFUrko34,parking,5,transport
wtr_LSVYecQ_1,teach,5,action
wu_tcc63EjM_2,concave mirror,10,physics
wubfL2VbBLY,cat,5,flora and fauna
wwGDiruyGH8_1,mogra,7,flora and fauna
wwQV7dGvw0s_2,green,9,colour
wwTa3v_SLew,fray  edges,11,time
wwVkDiHS9FM_1,pongal,6,event
wwf3PXeSfsg_1,thriff,8,banking
wx8pMHRIYho,motorcycle,5,transport
wxH6fMp_1PY_1,waiting list,10,utility item
wxZHsP8osZo_1,orange,9,abstract
wyDi2hGYZmg,forehead,5,biology
wyq5UGADJrw_1,leave duty,8,profession
wyu_qsxDouM_1,buy,7,action
wzz6Gt0EotA,balloon,3,utility item
x-Bc7ssevU8,zimbabwe,5,geography
x-K2eMJl34k_1,clock,8,utility item
x-anjlR2rMc,economic importance of fish in india,12,banking
x-lubm0ha08,mahatma gandhi,5,human
x-uAyPToZMs,license,4,legal
x0JU-zUFnS4_1,grandmother,11,relation
x1Abu6sfP5A,rajdhani train,4,transport
x1PWeacqP-w_1,dasara,7,religious
x1S_tnc_djk,distribute,4,action
x2fCZCCqh3E_1,movable property,10,legal
x3H9ltkR_vM,el salvador,4,geography
x3JBmtirJQ0_1,revalidation,12,action
x3WXPajc1UQ,bleeding disorders,6,medical
x3nuREvEwis,kick out,4,group
x4I6cO9p77Y_1,submission,6,education
x5VIvDZhXNg,angry,3,emotion
x5dEKDXkXQY_1,welder,6,profession
x6O_GrimQMw,chennai,4,geography
x77fC4-wJ8c,suggest,3,action
x7CtEdG8eAY_1,hear,8,sound
x7Gd1PNDGj4_2,triangle,13,math
x7SV2p_-rPE,brain,6,biology
x7TnEHc0viU,tractor,4,transport
xA8hTvpWbh0_1,month,6,time
xAwnTMH15-s_1,sleep,7,action
xBLGhif1BWI,place,4,spatial position
xBvqQ50Vlcg_1,settle,7,action
xBwnNDnOPGM,north korea,4,geography
xD3S5OUhSRs,boat,5,transport
xDFgS6-OSkY,seam allowance,11,quantity
xEKHtFeWzSM_2,lubrication oil,8,substance
xEUbXwWImbc_1,compulsory,7,education
xEp-ufgrq-g,swallow,7,biology
xFB6kz5WkvA_1,housing loan,8,banking
xGkS3isNXXc,modern,4,time
xGmkipo2jsM_1,hut,6,construction
xH84YCP65HE,fitted,10,attribute
xHgqrgu0NB0,corporation bank,4,banking
xIOA0k1ZLMk,hot air balloon,9,transport
xIc5zEX3vSY_2,illegal,8,legal
xIh1wMuXgJs_1,wood,8,miscellaneous object
xJMONi1L3S8_1,peak,9,spatial position
xKRO8sRM6yQ_1,government,7,authority
xL-DC_wV5_E_1,standard,6,comparator
xLArhlTY728_1,day,5,time
xLWzYC5VgPA_2,rural development,10,organisation
xMaMOHTmML4,turn,5,action
xMvpodrz6dM,idea,5,abstract
xND6JDuQ05A_1,mary,6,human
xOxrAcyAcII,renovation,13,action
xPY0EW3HkQU_1,shoe,7,wearable
xPkil4VFr0A,open circuit,15,physics
xQ24Y6Y7wvE_1,acceptance clean,12,banking
xQIXN-eQZ7I,fever,7,medical
xQgu-lCEmO4_2,pendulum,12,miscellaneous object
xR3xDmZZCCI,city,5,geography
xS2EEES-n8I_1,margin,8,banking
xSAoWBeLvfo,injury,3,medical
xSDCy2uCWSs_1,rubber,7,utility item
xTQHYVNuH2I,bindi,4,wearable
xTirP9sB_SY_1,education,6,education
xTu2lteTqAY,parapet,7,construction
xVCIBUlDlkE_1,cheque mutilated,9,banking
xVOUQdl7ejY_1,beak,7,biology
xVgr78Og8o8_1,cash credit,9,banking
xVuM_WPsOB8_1,dangerous,6,attribute
xWlgNHh5ino,bow tie,5,wearable
xXykGIC9Yfg,reception,4,behavior
xY-hLKnjahw,calculator,4,math
xY5tQfR7BiI_1,video camera,8,electronic and electrical
xYWHiCUuoi4_1,chess,6,sport
xYne01OLqHU_1,tuberculosis,9,medical
xZUbYeF9fkI_1,mime,6,gesture
xbBwbQ6AZv4,nominee,7,human
xbw9Df1DFa8_1,low,7,geography
xcL50crTgMs,tipped tool,15,instrument
xcd8lsPxlP4_1,dry,6,attribute
xeYJvtWDsnA,ornithology,9,biology
xfKR5ftbHKg_1,single owner,7,attribute
xfqgrQ_r3Tw_1,frog,7,flora and fauna
xgKs0R0K6M4,impure,5,substance
xgQSpL99krE_1,ginger,7,foods and drinks
xgU5S08eD90,approximate,4,metric
xghJ6vKFuKQ,bad language,4,language
xgtcWuX0mdU_2,funding,6,banking
xiUZYUTW660_1,account inoperative,15,banking
xiX4tAUoNXs_1,lie,6,action
xj41dOgAdK8_1,skip,6,action
xjCStYhMoBE,threading,5,process
xlX3VgcSz_o_1,pencil,5,utility item
xlb5E0TnGtM_2,physics,10,physics
xm1ZPkvHnL8_1,tailer,7,profession
xm2Vju9w0-I,hotel,5,construction
xnQ61pjVinc_1,applicant,11,human
xnZNmESjKrQ,shopkeeper,5,profession
xoSQfP-1A-c,ajmer sharif dargah,6,religious
xoqqrOjlpD8_1,mahavir jayanthi,7,event
xpy5egrPAZ0,sai baba,5,religious
xqWx6o5iue4,express,4,action
xqvVfaJrM0A,nail,4,biology
xtolpEBm2ro,predict,7,action
xu3e-IU_xRM,expensive,4,attribute
xuOaEQ2bdb0_1,wednesday,5,time
xuh2imuKrI0,huawei mobile,6,organisation
xvZaGiHtuz0_1,insult,7,action
xwAdIP51jIs,separate,3,action
xwgkeViNOwI,bell,5,miscellaneous object
xwhBXEev13o_1,extension counter,7,banking
xwn7XQRbQnc_2,biconvex lens,11,physics
xx3nZjHHL3s,minimum,4,comparator
xx6t3kFyJuo,drill bit,8,machine
xxTBbeG-pKY_1,mixer,7,machine
xzu_Y3NfigY,jeweller,7,profession
y-bSGi85wc0,hail,7,weather
y-rA7UuFbVM,available,4,attribute
y0Qqh0iQ4HU_2,jupiter,10,astronomical
y1XgtWNM-OM_1,december,5,time
y1hvKgvxm5Q,what happened,4,abstract
y3ck7KPhSug,tie,4,wearable
y4CEIJJVt64,jalebi,8,foods and drinks
y57kJAluXeM_1,again,6,time
y5IlRJzz8w8_1,comb,9,utility item
y5LmYGbr428,dry,3,attribute
y5RdDOf_lRw_1,target,8,abstract
y6Y7pN0nzX8_1,sub lease,8,banking
y6iDMOz13sI_1,father-in-law,10,relation
y6xu7EyX0yU_1,month,5,time
y707Jq7ORR4,voltmeter,13,instrument
y78hQDvKB_M,milad un nabi,4,human
y7FUr6B4Uh4,influence,3,action
y7z1pnJea4s_1,bucket,6,utility item
y89shn98vQo_2,total energy,8,physics
y8OT5FWMEl8_2,convex lens,11,physics
y938xCsUbpo,stink,4,attribute
y9c93mGmbHc_1,in multiples of,8,math
