uid,gloss,duration,category
mn1rYKlKYt4_2,milligram,9.0,metric
mq9WIJ0BxY8,forest,5.0,geography
msAFTkGIkKY,dehradun,4.0,geography
msFZgjGHhCw_1,facsimile signature,8.0,legal
mySSsdvhhZI_1,despatch,10.0,action
mztpaGS8lno_1,sugarcane,7.0,foods and drinks
n162JtquPPo,chicks,12.0,flora and fauna
n2XiOTb_y0E,shell top,10.0,attribute
n4ITD16-c9Q,kochi,6.0,geography
n5UUf4qS9vo,tall protective hedges,13.0,flora and fauna
n7sdyYH_Vss,people,7.0,group
nBp-9HnOvow_1,anklets,7.0,wearable
nGBnt1hkNA4,chain drive,14.0,instrument
nGiuyZ9jIds,fourteen,4.0,math
nH5V7jQYZfU_1,feed,6.0,action
nHEWuB2F5O4_2,loan terminable,9.0,banking
nHoSIUvNUhA,embryonic development,15.0,biology
nIw0e8QMIko,rock,5.0,miscellaneous object
nN5836JqV6o,twin,4.0,biology
nPFOofWkMZc,tall shrubs,6.0,flora and fauna
nQhm9tWvaog,german measles rubella,5.0,biology
nRHDYOP78eE,spectacles,4.0,wearable
nSEzV5TYaZk,milling cutter angle,9.0,instrument
nU2c599HQUM_1,cake,6.0,foods and drinks
nWsRyI0iqEQ,lift,4.0,transport
nZC6NXo3SAc,truck,5.0,transport
nZp9HgnRg2Q_1,compate,6.0,process
n_8B2_ChR7I,lamp,5.0,electronic and electrical
nbGetUh9P74_1,about,6.0,spatial position
ncAPREMR3JA,dvd,6.0,computer
ndCTFD1P_qo,balloon,4.0,utility item
ndTLR5u4IKc,autocracy,15.0,authority
ndh4le8xfHY_1,practise,7.0,action
nejz8c9gkFE_2,south poie,11.0,geography
ngk26A8JXKk,besom pocket,7.0,wearable
nhi8hvvKDe0_1,survivorship,10.0,stage
nhlsBwo95ms_1,sri lanka,6.0,geography
nmC9PhWItts,recharge,6.0,banking
nnnPWu4bf60_2,galaxy,12.0,astronomical
nnpCEu2kzrs_1,mosquito,5.0,flora and fauna
npDGGJ0M-wc_1,ledger,11.0,banking
nqBsZsXrUk0_1,holder,10.0,instrument
nqN1KzFQ-nk,scalpel,15.0,instrument
nru9lQCilqs_1,questionnaire,7.0,utility item
nsmhWfsLTLc_1,unpaid,7.0,banking
nt0_JZPdo-Y,fish as a food of cattle,7.0,foods and drinks
nt6YlBv1Qv0,scotland,3.0,geography
nuTB6o4EeUU_1,symbol,10.0,language
nur8ELm8QV4,rocking chair,5.0,utility item
nv_OhAg7zNE_1,office bearer,9.0,profession
nweVa6JYyYw,very,4.0,quantity
ny7-NbuyCuY,toggle button,11.0,computer
nyjlcCkgQVI_1,leprosy,6.0,biology
o-H6UeceSts,circuit breaker,9.0,physics
o-Y-aBPo_xw,armenia,4.0,geography
o1HHyNHRKaw_1,repay,7.0,banking
o2drDly41iw_2,centripetal,14.0,physics
o3UvzZTcMqY,medium shrubs,8.0,flora and fauna
o4GtA7kt0xc_1,floppy,7.0,computer
o4zm0Ga1olU_1,self explanatory,9.0,attribute
o610N3lN8Zo,konark sun temple,7.0,geography
o68UYF2jW_o,handpump water,5.0,substance
o7TVosWSogI,abstract,13.0,abstract
o7f9Ny0BfQU,artesian well,9.0,geography
o90151UDeTo_1,prescribe,8.0,action
o95thycjZd0,transfer fee,8.0,commerce
o9vIJZ9h9dQ,bullet train,6.0,transport
oAbVUktjGi0_1,thick,7.0,quality
oAhY6BKcbG0,study,4.0,action
oBlFP8OmGmI_1,harvest,6.0,flora and fauna
oClte_ZOU3o,html tag,13.0,internet
oDkQtwBcNJE,tom and jerry,7.0,entertainment
oEb4cNh9cng,israel,5.0,geography
oH5IJ53C4Nk,dengue,5.0,medical
oK0JcoPqnuY,namaste,4.0,greeting
oKJinRbyd5c,safety helmet,8.0,wearable
oKZLgXGojzE_1,stock opening,9.0,banking
oL5-8eYbp3I,rally,6.0,event
oLG6MTeNo2k_1,become,6.0,action
oLKRnSnr58c,rarely,7.0,attribute
oLYzn3tvSWQ_1,promisory note,8.0,banking
oNRtJ5PQ4NU,emergency medical technician,7.0,profession
oPypd7lSD84_1,per pro,8.0,legal
oQNOHd5JtqA,funeral cremation,11.0,event
oQZt_Mg6WFQ,sp,4.0,politics
oQhxACPhL1k,buffet,7.0,foods and drinks
oRJn3LprR4U,bowler,4.0,sport
oRWZCnGJmjY_1,beans,6.0,foods and drinks
oRcnRJ4g8GY,icici bank,6.0,organisation
oSG1xo9mKto,ad infinitum,7.0,quantity
oSjumbZ6yhI,alkali soil,12.0,metal and minerals
oUcoHPxXsbA,ice hockey,3.0,sport
oWCU9EhTFuY_2,irregular vibration,10.0,physics
oY37vXA7tXk,problem,4.0,abstract
oYPDwA6rGqc_1,conversion,9.0,action
oZ2YUZsC7hA_2,high resistance,13.0,electronic and electrical
oZGsu4mt2e4_2,automobiles,8.0,transport
oZjgBn_Aml4_1,par - below,10.0,comparator
o_Dvm4U4sLo,make,5.0,action
o_ThmWoMwYM_2,improvement,9.0,time
oaBVfRn6GPA_1,chapter,6.0,education
ofZ6Jo2XUn8,kathakali,6.0,event
ogn8OCqqQ7k,confess,6.0,process
ohjswsB3XdQ,batman,5.0,entertainment
oizhgT9YG74,motherboard,14.0,electronic and electrical
ojCn0dDr1m0,rock climbing gujarat,9.0,sport
ojf8g4q0xvU_1,actual,9.0,abstract
oksjclh3Z3M,out of work,4.0,event
omEpmBorZUg_1,non legal,8.0,legal
omcdxRmGHMM,lapel,11.0,wearable
onsdyXAWNqY,violin,5.0,instrument
opvfqSmc3TM_1,fund,7.0,banking
osKMM2nRMaI,passion,6.0,emotion
ouQmvo795rE,four,5.0,math
ouqUEVpF0v4,guide,6.0,utility item
ov-SGBORI6Y,disrespect,5.0,behavior
p1cUjAAJGtc_1,treasury,8.0,miscellaneous object
p2fONcgegyM_1,account minor,13.0,banking
p2tLsgPiaWw,iran,4.0,geography
p2tdvIBIU0c_1,dhobi,6.0,profession
p5Fbfjwa6lo_2,watt,11.0,metric
p7oldq2vCto_1,enclosure,9.0,banking
p8RRLvEnKIY_2,relief,6.0,action
pAo8Zc96Tu8,shield,5.0,miscellaneous object
pAtADV-ujaQ,forever,4.0,time
pCOcHCIK5rc_1,renewal,7.0,action
pEM47kqgTEc,asbestos,7.0,substance
pEdQoefPlaI_1,exchange foreign,11.0,banking
pFvqiGdzRH4_1,encourage,6.0,action
pG0n_OYfyQ4_1,figure,8.0,instrument
pHKwOx-oGic,nagpur,5.0,geography
pHgHQOTWz-U,numerous,4.0,math
pJZsB91xhWE_1,receiver,6.0,human
pJi25JN7TwU_1,clean bill,10.0,banking
pKb4DHICBuo,happen,4.0,time
pNiWeRZM59o,document,5.0,readable
pQ0xpEJDynQ_1,protest,6.0,event
pQlSVEXVTg0_1,judicial,7.0,legal
pUUQ1UG90rU,tight tracking,13.0,action
pUfkesVaSYc,woven,6.0,attribute
pVFFflkBVio,guitar,5.0,sound
pWeJhQGITxI_1,children,8.0,stage
pXODwFAlZUg_1,to,6.0,process
pZ3sCNXcd_8,web camera,8.0,internet
p___W5DGZYM,pronoun,5.0,language
pcIRZ8YeSwY,google pay,4.0,internet
pcszWYZUdr4,audience,6.0,group
ped2hI_0Lu4_1,cooperate,7.0,action
pgB67M7B9RY,gprs,9.0,internet
pgg0OdGUi9Q_2,kaleidoscope,11.0,instrument
ph86UNnfHM4_1,general ladger,8.0,banking
pi2WpXIFSN8_1,spot price,8.0,commerce
pl4fBwS1VKA,raipur,4.0,geography
pp-VaOe9Aek_1,day book,10.0,banking
pqdymDbWmpM_1,stingy,7.0,attribute
pr_5nYeLFKc_2,bio energy,8.0,biology
prb13TWFfLY,rationale,4.0,abstract
ptxxnMh-dvg,ms powerpoint,5.0,computer
puQHunAHML8,advantage,3.0,metric
pvCPTa5YUSQ,united states of america,4.0,geography
pwGHjBM_o0A,zero,4.0,quantity
pxQQZrTl_S0_1,turnout,8.0,banking
pxlwsuM4GeY_1,them,5.0,relation
pyrA60I4x5k,washroom,5.0,construction
pyuu4e4fioE_1,on probation,9.0,legal
pz-WdE_67TE,assailant,12.0,abstract
q0NQtFrQljs,take hours at something,5.0,action
q2wNudHNr3Q,open belt drive,10.0,machine
q5h35OmM1Zc_1,share preference,9.0,banking
q6RWNvLf2kA,thunder,7.0,weather
q79Rs300DoY_1,doll,6.0,miscellaneous object
q8YYLFkGEwI_1,trade discount,9.0,commerce
q8nqvTW4ZBE,deep rooted,13.0,emotion
qB4HOTYT1VA,exotic sheep,15.0,flora and fauna
qBNL8tfKk_8_1,her,6.0,language
qBsdlxgyHU4_1,cunning,6.0,behavior
qCoHkpGP5CA,uruguay,4.0,geography
qFOJk1w7PIs_1,visitor,5.0,human
qGXvLJud7iE_2,hexadecimal,10.0,metric
qIYgR-Dvb6I_1,bullock cart,6.0,transport
qI_HL9U9_UE,adoptive child,7.0,relation
qJ25qL-gfX8,ways,3.0,process
qLAU7iI1Cfs,developmental delay,10.0,legal
qMDStZsjwX0,velcro,8.0,wearable
qNUrBAQsL5s_1,working hours,7.0,time
qN_4AbN4yS8_1,plug,6.0,electronic and electrical
qP3z3jT3ENc,blurring,14.0,action
qR9b5ntUm50,non infectious disease,14.0,biology
qRqxwR1617A,attendance record,12.0,readable
qSD4IBK27Zg,toenail,6.0,biology
qSuPoYq-8lc,smallpox,5.0,medical
qTKpCqiDQZI,tata car,5.0,transport
qUIXw4OObjQ_1,curry,6.0,foods and drinks
qW80XrM1yWQ,mall,4.0,geography
qWzBMXkJ-DM,nomographer,13.0,legal
qXPZr651bTY_1,talk,11.0,action
qXV1KRvMA-Y,approve,3.0,action
qYk4iw7qgmc,affirm,4.0,action
qa59arBbolM_1,retum outward,10.0,action
qbqRDmqdD3o_1,sell,6.0,action
qfxkW7YYQTU,abrasive,14.0,substance
qgH8zxbIQr4_1,banaras,6.0,geography
qh52MLe84Fw_1,acceptance,10.0,abstract
qhy4d9BzMIw_1,stamp,6.0,utility item
qiTht8WDOvI_1,lick,7.0,action
qjRRaPtsqf4,know your customer kyc form,8.0,action
qjlkVQxsQJg_1,disabled,10.0,biology
qksJ3uwtD1o_1,employment,10.0,banking
qkzrIpdfelI_2,uitrasonic,10.0,physics
qnlNXXR-M7c_2,kinetic energy,11.0,physics
qp4Sw-QAMD4,permit,4.0,action
qpynNeUIkM4,waiting room,9.0,construction
qrAKx_t3qYk,low lying area,10.0,geography
qrQAkUxy0KE_2,rotational,8.0,physics
qrkzRim1Qc0,past,3.0,time
qsLUWtIB5eM_1,burglar,9.0,human
qtblK4nxVok_1,their,6.0,relation
qtmO-0Fsjz8_1,mute,7.0,sound
qvpipwu40zk_1,moon,9.0,astronomical
qweRHfBQxEg,pista,8.0,foods and drinks
r-FVBdwV9VI,indent,13.0,attribute
r-HB7BtP1JM_2,neptune,10.0,astronomical
r-Og6CaFJUA,metro,4.0,transport
r15J1z-vQIM,rabindranath tagore,6.0,human
r2UtCMULRmI_2,import,7.0,transport
r2tTgaCMDWo_1,handicapped,7.0,biology
r3H0vo7q6qY,myself,4.0,language
r3HsR87-sN8,blame,4.0,action
r3MqV1WicvY_1,regularisation,7.0,math
r3XLYw0EMlg_1,third party,9.0,comparator
r4sVEIO1jZE_1,pour,5.0,action
r777eDg0fX0_1,ram,5.0,religious
r7Po-epk8iY,head pan,4.0,utility item
r7T0UqigDqg,fish food,10.0,foods and drinks
r83lka7D8KM_2,filament,11.0,substance
r9JwYFol1EM_1,story,7.0,readable
r9Lc4qHj-cg_1,overdraft,8.0,banking
r9XwyFRQsqY,saprophyte of plants,13.0,flora and fauna
rBPJARGhPNg,poultry mash,7.0,flora and fauna
rBi-dpJFZuA,prize,4.0,miscellaneous object
rC5QdAVnv0I,paratha,5.0,foods and drinks
rD5-gbf9Gzg,steam tractor,15.0,transport
rD5QxDhHIxw_1,saw,6.0,instrument
rEBOoE50Ghw_1,under consideration,7.0,legal
rEtGA49vlaU,brain stem glioma,12.0,medical
rFFoZPPKsC8,streaming,15.0,action
rFkWotSdjdk,ms word,10.0,computer
rJjNfXvVaaY_2,accurate,6.0,metric
rKzMbfGElSE_1,straight forward,8.0,attribute
rN9rKeJZmqI,ranchi,4.0,geography
rNyD10XoXcU_2,centimetre,10.0,metric
rOZhirQPdr4,tool belt,13.0,wearable
rOjimhh-dqE_1,amalgamation,8.0,commerce
rOonVQYaM-A_1,passive debt,10.0,banking
rP-VqYz6Lyk_1,account holder,13.0,banking
rQkxqEgXEYQ,include,5.0,action
rSeg8yH3Lgg_1,task wage,11.0,legal
rUXhFDo3Bv0,smart,5.0,attribute
rUZD2TQcbvI,knurling,7.0,process
rVBNDX51--w,stock chart,14.0,banking
rVEOXcTj1NU,evil,4.0,quality
rW8bfuuzfgI,next week,4.0,time
rWCFmpbmMPw_1,schematic,11.0,attribute
rZnNOW47uNk_1,trustworthiness,7.0,attribute
r_tsg9162uc_1,dishonoured bill,9.0,banking
raF-yOcZpkk,shaving blade,4.0,utility item
rbXizQI1XOM,shrubs,14.0,flora and fauna
rbdcr9AQtrE_1,discretionary limit,10.0,banking
rc7GRaEyQHQ,washing machine,5.0,electronic and electrical
rdW1Snzd9cs,deceive,6.0,action
rfTcUTbx4ZU,housing,10.0,banking
rhbOs1NZYRM,stags,13.0,flora and fauna
rj0GN2scIsU,under,4.0,spatial position
rjAoqYLMHrI_1,verdict,7.0,legal
rjZmgbqdoRQ,assassination,15.0,event
rmgyo8yyqfo,ticket,5.0,miscellaneous object
rnK5ck1th4Q_2,lens,8.0,physics
rrgx0TM2nfc_1,enquiry,8.0,banking
rrjpij1UdL0,condom,4.0,substance
rrqJccrO4vo_1,admissible,10.0,quality
rs7TTTwmbBo_1,grain,6.0,foods and drinks
rskg3zep4Gs,mahavir,4.0,behavior
rt9BRaQYqkg,sleepwalker,14.0,human
ru9ZDRu566k,frisbee,6.0,sport
runWN1EzmEE,wall,5.0,construction
rvAlXnalbqU_1,advise,5.0,action
rvOBl50SewA_1,estimate,7.0,banking
rvZ_e5KC2Mw_1,meter,7.0,metal and minerals
rwocxlQmNvM_1,brokerage,11.0,banking
rxLiUBQv4s4,schedule,7.0,time
rxS-0_0rVV4_1,wholesale,9.0,group
rzVyqTff8MY_1,carry,6.0,action
rzY50tnGKNg,opportunity,4.0,abstract
s09swjiVGok,brain injury,4.0,medical
s13W7g7VnJ8_1,examine,6.0,action
s1tq1t4LDuM,confidence,5.0,emotion
s3tJWRZegCw,sudden,3.0,behavior
s4ez79CSE58,sudan,3.0,geography
s5kbd2DCqpk,bsp,4.0,politics
s5mQsATayMM,approach,5.0,spatial position
s6C3AecUXiY_1,fry,5.0,action
s7LkPeqby9A,viral diseases animals,13.0,medical
s8wH4rgfn20_1,cassette,7.0,sound
s91r7_fA4O4_1,bills purchased,9.0,banking
sAQO6QDpXPM_1,gurunanak jayanthi,8.0,event
sDKms4XnnWM,luster,9.0,quality
sErgS9d1UdM,vice president,4.0,authority
sFjn3cTFUT4,chhattisgarh,4.0,geography
sFyFmt6-rc0,graphics,8.0,computer
sGzaDUwWF18,accordion pleats,9.0,wearable
sHXOURRWbpg_1,rebate,6.0,banking
sMdon0OffjU,harass,4.0,emotion
sNQ2sQ75wJ8,snip,5.0,utility item
sOOzZZY-gQI,mexico,3.0,geography
sORWtcK5Cl4,associate professor,5.0,profession
sOXdM996SmA_1,less,6.0,quantity
sOfglCTtdsY_1,creeper,7.0,flora and fauna
sPqivRKBiNc,visual,4.0,abstract
sQwcW3szYW8_2,account payee only,9.0,banking
sT540WDiY_U,elevated plot,11.0,geography
sXWMPF_Enus,surface runoff,13.0,geography
sZ1qra1mVEU_1,st,10.0,group
sZKjZfzGTVg,drunk driving,5.0,legal
sZYTPis34fI_1,part time,11.0,profession
sZ_d3pRaDzY,storey skyscraper,5.0,construction
sZpGP0kZeqo_1,pappad,6.0,foods and drinks
seuq2MSa2X0_1,lizard,6.0,flora and fauna
sfB6sqRdrFY,excavation,8.0,process
siXvRrMuC0s,supervise,4.0,action
sj9wd5B3KfQ_1,opaque,7.0,attribute
sjzz-U6f2E0_1,review,11.0,quality
sklN8_APb_s,acacia fernesiana,15.0,flora and fauna
sm67xCmbfNs_1,beverages,5.0,foods and drinks
smJOWK8guVY_1,helicopter,8.0,transport
sp7GuSz7GRE,bauhinia accuminata,11.0,flora and fauna
su2McEzbxzg_2,magnification,8.0,physics
svQLNa2vzFI,cooling sheet,6.0,metal and minerals
sw0z81Ri4ps,one lakh,5.0,math
syVYgoc2dUI_2,neutron,10.0,physics
syXsQXIoZEI,excuse,6.0,action
syeNmftfElg,bluetooth,4.0,internet
syi9ijwHDR0_1,waist,7.0,biology
t3QUjMIwyxE_1,airport,5.0,transport
t5uTmmYDQdI_1,opening balance,9.0,banking
t6HMWWJR398_1,passing official,9.0,banking
t6P93AbQbjQ_1,sow,7.0,action
t6mh1uRdQQw_1,terminate,8.0,action
t729MGitv94,over and over again,4.0,abstract
t7nY3ygqVlQ,rough cut,9.0,action
tAVnVRAbkz8_2,electric appliances,9.0,electronic and electrical
tB9EhSaD8MY_1,cl,7.0,legal
tB_xkoYZGBY_1,memorize,7.0,action
tD71RsErB30,weeds near to pond margin,14.0,flora and fauna
tD_WEFLyuDY,toyota,5.0,organisation
tDtIQ2M-GRo,water motor,5.0,electronic and electrical
tDtdGkG9-OE,jainism,3.0,religious
tDvbCVB02yA,scientist,7.0,profession
tF3WaFt4kdY,uco bank,6.0,organisation
tFftFv6aIjE_1,clearing house,11.0,banking
tHNhqhFdMgQ,whatsapp,4.0,internet
tHSogBpBi5A,raise,4.0,action
tI8qa4gE3uQ_2,variety,7.0,quantity
tKKM601QlDM_2,glass bod,8.0,utility item
tKNmTJAEhBI_1,uncalled,8.0,banking
tKdTQmBRJks_2,infrared ray,11.0,physics
tKmXdtC6FLA,workshop,5.0,event
tMKMjQtqO2U_2,important,9.0,attribute
tNNf1uxRiDU,pastry,5.0,foods and drinks
tNObn5kXF7Y_1,custard apple,8.0,foods and drinks
tPNg2Waa57k,believe,4.0,action
tPpANCTOBgs_1,hers,6.0,relation
tPy0Fs9D3CA,district jail,5.0,legal
tRo9FnfeFj8,dussehra,4.0,religious
tS9ulw9g7uA_1,himself,6.0,language
tSSAkPEkMn8_1,modification,11.0,process
tS_WbbhJD2I,coarse aggregate,13.0,metal and minerals
tSc2wja2FZU,intestate,13.0,legal
tSgEtTP4jkM_1,chemistry,6.0,chemistry
tTM_n97xYp4,photographer,5.0,profession
tUegsOrBY1U_1,telegram,7.0,electronic and electrical
tY45mTvKGKc,double,4.0,quantity
tY7LqqsBV5Y,archaeologist,11.0,profession
tZRz_YRiaYw,forgive,8.0,behavior
ta3rguAgy9M_1,isreal,6.0,geography
tahzIp5we8o,jams,10.0,wearable
tbKfPkTlfQk_1,written down value,12.0,math
tbjIgLxJxic_2,dish antenna,11.0,electronic and electrical
tcHUMXaIuw0,indian sign language teachers  association,3.0,organisation
tcLqrt9QnPA_1,nationalisation,12.0,sensation
tcPXoZXEs2g,south africa,4.0,geography
tcvRMX6s_b8_1,overall,8.0,abstract
tgq3cpoyWB4,classification of poultry diseases,10.0,action
tkqalXOIXJA,rasgulla,6.0,foods and drinks
tm_qJX6hHFg,voice,4.0,sound
tnQmQCzJKfI,carry on,5.0,stage
todyjVC_JTs,jointing,14.0,process
tq85NQ0vOkA,tape,4.0,utility item
tr9YJUmvus8_1,assets,10.0,banking
tt4b-WhpGQo,saudi arabia,4.0,geography
tuWWc-SdvF0_1,ornaments,8.0,instrument
twc2FUfpUYs,slope,5.0,abstract
txywF-r9y2Q_1,signatory,8.0,banking
ty_tchoaG4Y_2,specific,8.0,quality
tzW3OXlSkNw_1,nail,6.0,biology
u0ztdPXq6mY_1,re endorsed,7.0,banking
u1PuKrTDzdI,lecture,4.0,education
u2IcV4xxNSA,youth,5.0,group
u2O5QPKSzGo,temperate fruits,12.0,foods and drinks
u2VLr8CRVGc_1,rhino,6.0,flora and fauna
u2_aJhGSIpY_1,keep,7.0,action
u3CQB1epJcM_1,here,5.0,spatial position
u4LSjLeQ1Xw,drilling machine pedestal,8.0,machine
u6eoD3GXOZE,superstition,6.0,abstract
u7dV3wCpaqM,lonely,4.0,emotion
u7twaE6fj9s,floriculture,11.0,flora and fauna
uBRoAycaSBM,thatched roof,9.0,construction
uBtYh10h6RU_1,among,6.0,group
uDwYK-AccH0,polygon tool,11.0,instrument
uE8YfF7bTGM,identity,4.0,behavior
uEWef2ILEC8,common cold,3.0,biology
uEtH33ZDk_s_1,borrower,8.0,banking
uHMNUWk8UAM,chronic illness,9.0,medical
uHTklDGcEfw_1,liquidation,8.0,process
uIJEGc6U5iU,vehicle,5.0,transport
uK6EyYdjXtE_1,north america,8.0,geography
uK8G7-89HCI_1,summons,9.0,legal
uKWcQt8U4lA,research,3.0,education
uOHx8MflCBQ_1,registered letter,9.0,miscellaneous object
uOxGDdDq-Os_2,centre of curvature,9.0,physics
uPfJ7YCwEGQ_1,non payment,8.0,banking
uQRHhIcXvEM,marketing of vegetables,12.0,profession
uRwmFRKMF58,army,4.0,organisation
uU562ik7UXU_2,vertical,9.0,spatial position
uVE9xX6fcp8_1,abbreviation,11.0,language
uZB4kRSkd_g,droplet,6.0,quantity
uZuvBINbAqo_1,holiday,5.0,event
ubBmCChM6Ag,airjet,6.0,transport
ueNkV6ktC4g_2,identical,8.0,comparator
ueiJkNzXxzw,influence,7.0,action
uek2JAfcUhk,aeroplane sprayer,11.0,machine
ufTWb8-_rGA,multiple,4.0,math
ui_ACRhp1jY,stir up,5.0,action
ulX1EaESaM4,tilts,12.0,attribute
umCgstR_pg8,rare,5.0,attribute
uohsAyKLTbI_1,land cess,10.0,legal
upAZkdtoF_Q,app,4.0,internet
upRlxxQUZp8_1,short term,9.0,banking
uqZJa7q4N5U,set,3.0,math
uqaIszhdKfc,rain,5.0,weather
uqfvjaFYDQg,poland,3.0,geography
usqVbUoBfnE,sailor collar,8.0,wearable
ut1NzAKHBXQ,deploy,8.0,action
uu93d2sk9F0_2,plug point,7.0,physics
uvBjcE-mwC0,polygraph,13.0,instrument
uvKTMTQqfu0,soon,4.0,time
uw-zItX8w9g_1,monthly statement,9.0,banking
uwDxpyWDKEI,shift,4.0,spatial position
uyRfqa6Am-M_1,fake,5.0,attribute
v0Ic3Von93I,band collar,6.0,wearable
v0Rb3W378JA,samsung,5.0,organisation
v1TI57zaJKw,sauce,4.0,foods and drinks
v2ak0hp1ZTw,inactive,4.0,behavior
v2gPD7nTa0U_2,rigid,6.0,attribute
v2jaNOh-Rcc,none,4.0,abstract
v4dtaEki4f8,third,5.0,comparator
v5F3fOpfrBI,gangtok,4.0,geography
v8gTUo-ln6Q_1,self employed,8.0,profession
vAuu3hDoGhU_1,produce,6.0,action
vBRmLg-XJZc_1,hold,6.0,action
vBd0XrgKlCA,secondary tillage,14.0,biology
vDrReANaXZY_2,l.e.d,9.0,electronic and electrical
vEHf2s9hu20_2,share equity,14.0,banking
vFJOA9dR7Bw,sony mobile,5.0,organisation
vFSdw3lE-5M,cerebral palsy,8.0,medical
vFYN8jgOhb8,south korea,4.0,geography
vFZMA4_VtAY,iphone,5.0,electronic and electrical
vFbghqf1jZg,roasters,13.0,flora and fauna
vLbvf0zEj5M,child,9.0,stage
vM9tngFYH1c,enough,4.0,quantity
vOW-yOcVU80_2,transistor,9.0,electronic and electrical
vPmpk0u_sls,dash,14.0,language
vS5fnczMHcA,last,6.0,attribute
vSEUaTn35j4,copy and paste,4.0,action
vSK-jsgpaXQ,chesterfield  coat,11.0,wearable
vTgiUguTQW0_2,mercury,9.0,astronomical
vV1FizHByPw,prejudice,5.0,abstract
vVGXtFbW5RI_2,galvanometer,10.0,instrument
vVylNakRi6s,strain,4.0,physics
vYWosOoYH1U_1,instument,11.0,instrument
vZMGPJSJaFg,dysuria,12.0,medical
v_7Bg4-cPjg,tunisia,4.0,geography
v_BzLSp7PLM,bride,15.0,human
vasldMsoKDg_2,vernier caliper,10.0,instrument
vawgyWPeIiM,foot body part,5.0,biology
vbsNiOkm0BU,tie,7.0,wearable
vdntxBdRdZg,electric bike,10.0,transport
ve8zSDsdFzs,starfish,7.0,flora and fauna
vesSu5AjSN4,mallet,11.0,instrument
vgtE5_6_VD4,nearby,4.0,spatial position
vhPLDKNYuEg_1,cheque crossed,11.0,banking
vhqQBxbUVy0_1,develop,6.0,action
vj85ZSkQDVo,girlfriend,5.0,relation
vmAkJRlUSzI_1,maintenance allowance,10.0,banking
vqWFY4rbASg,ship,5.0,transport
vvCzSnLu_4Q,samosa,5.0,foods and drinks
vvsfyFEY7lo,hatchet,11.0,instrument
vwTIplMTPZA_2,reaction,8.0,chemistry
vwpHHohq8II,cng stone carving machine,10.0,machine
vycU4cMW3_U_1,show cause,8.0,banking
vyvFWSdT7V4_1,disguise,6.0,gesture
w0C2Lq7hMsQ,minimize,13.0,math
w2bUy2rPYPI,menu,5.0,readable
w49chg-Y92g,cashier,7.0,profession
w5hHBBDrypI_1,internal,8.0,spatial position
w87_PYaYQz4,wicket,4.0,sport
w9Jz12VoOYQ_1,drumstick,7.0,foods and drinks
wC9iVMmSTeE_2,current,8.0,physics
wEfxi8YvQLI,cyprus,4.0,geography
wHl7V93XdWA,terrorist,14.0,profession
wJS3We_1ets_1,sharbat,5.0,foods and drinks
wK7Y3bBPwtI,curd,5.0,foods and drinks
wKBVwR3BraE,photosynthesis process,12.0,biology
wKDAEDyBAY0,life jacket,12.0,wearable
wKzWwmm8bgE,asthma,5.0,medical
wOwsXFMF1aA,parcel,4.0,miscellaneous object
wPkxTCa_Dj4_1,dismissal,9.0,action
wQ5nwBznVk8_1,crossing,7.0,transport
wRjTHPy0jes,last week,5.0,time
wX-5GS2Om7k,last year,4.0,time
wZBe3IUlYLo,detective,12.0,profession
wZYbp0lRGhU,pressure foot,12.0,instrument
wZeZ2Hr8VEg_1,customer service,11.0,organisation
wa6VGunvMoo,road,4.0,transport
wcG4jvqJVDc_1,satisfied,6.0,attribute
wcvifjsKYo0_2,proton,11.0,physics
wf5rLp6YTCQ_1,re employment,7.0,banking
wgb8ncghBN4_2,intermal combustion engine,9.0,chemistry
whLOS_LCl9U,younger brother,3.0,relation
whkRlb-0s94_1,saloon,7.0,construction
wi-dI81iYSY_1,single entry,9.0,quantity
wku-gtLtQyI_1,lapse,10.0,banking
wlPKT6teWGk_1,letter of authority,9.0,authority
wnhTdzfceXA_1,misappropriation,10.0,emotion
woQgNTk9IIE,eggplant,6.0,foods and drinks
wpmDoeOl2qY,steady current,8.0,physics
wq4yQ4OdJ5U_2,freexing,7.0,behavior
wru3RdDTafg,waxing,6.0,action
wsRNKesle6I_1,mathematics,6.0,math
wsWElJBdZcA,zambia,4.0,geography
wsXbxNK7ROM_2,oscillator,8.0,instrument
wsy4LqAJq8E_1,monitoring,9.0,action
wtXCZaGIQsk,backyard system of poultry,15.0,process
wu_tcc63EjM_2,concave mirror,10.0,physics
wwTa3v_SLew,fray  edges,11.0,time
wwVkDiHS9FM_1,pongal,6.0,event
wwf3PXeSfsg_1,thriff,8.0,banking
wxH6fMp_1PY_1,waiting list,10.0,utility item
wyDi2hGYZmg,forehead,5.0,biology
wyq5UGADJrw_1,leave duty,8.0,profession
wyu_qsxDouM_1,buy,7.0,action
x-Bc7ssevU8,zimbabwe,5.0,geography
x-anjlR2rMc,economic importance of fish in india,12.0,banking
x-lubm0ha08,mahatma gandhi,5.0,human
x2fCZCCqh3E_1,movable property,10.0,legal
x3H9ltkR_vM,el salvador,4.0,geography
x3JBmtirJQ0_1,revalidation,12.0,action
x3WXPajc1UQ,bleeding disorders,6.0,medical
x3nuREvEwis,kick out,4.0,group
x4I6cO9p77Y_1,submission,6.0,education
x77fC4-wJ8c,suggest,3.0,action
xBLGhif1BWI,place,4.0,spatial position
