uid,gloss,duration,category,video_path,official_partition
rD5-gbf9Gzg,steam tractor,15.0,transport,CISLR_v1.5-a_videos/rD5-gbf9Gzg.mp4,prototype
rD5QxDhHIxw_1,saw,6.0,instrument,CISLR_v1.5-a_videos/rD5QxDhHIxw_1.mp4,prototype
rEBOoE50Ghw_1,under consideration,7.0,legal,CISLR_v1.5-a_videos/rEBOoE50Ghw_1.mp4,prototype
rEtGA49vlaU,brain stem glioma,12.0,medical,CISLR_v1.5-a_videos/rEtGA49vlaU.mp4,prototype
rFC_zjBmNw8_1,statistics,10.0,math,CISLR_v1.5-a_videos/rFC_zjBmNw8_1.mp4,test
rFFoZPPKsC8,streaming,15.0,action,CISLR_v1.5-a_videos/rFFoZPPKsC8.mp4,prototype
rFkWotSdjdk,ms word,10.0,computer,CISLR_v1.5-a_videos/rFkWotSdjdk.mp4,prototype
rFlXpH9WCf8_1,expiry,9.0,banking,CISLR_v1.5-a_videos/rFlXpH9WCf8_1.mp4,test
rGn67Xxthrk_1,lemon,7.0,foods and drinks,CISLR_v1.5-a_videos/rGn67Xxthrk_1.mp4,test
rGwK-HsdDk0_1,leaf,6.0,flora and fauna,CISLR_v1.5-a_videos/rGwK-HsdDk0_1.mp4,test
rJOGOpWkH6U_1,socks,7.0,wearable,CISLR_v1.5-a_videos/rJOGOpWkH6U_1.mp4,test
rJVe-aaYlKw_2,north pole,13.0,geography,CISLR_v1.5-a_videos/rJVe-aaYlKw_2.mp4,test
rJbc69qxPDA,colour,3.0,colour,CISLR_v1.5-a_videos/rJbc69qxPDA.mp4,test
rJjNfXvVaaY_2,accurate,6.0,metric,CISLR_v1.5-a_videos/rJjNfXvVaaY_2.mp4,prototype
rK412FrGOxY,network,4.0,internet,CISLR_v1.5-a_videos/rK412FrGOxY.mp4,test
rKDZTG2rFPs,capital,4.0,legal,CISLR_v1.5-a_videos/rKDZTG2rFPs.mp4,test
rKzMbfGElSE_1,straight forward,8.0,attribute,CISLR_v1.5-a_videos/rKzMbfGElSE_1.mp4,prototype
rLgfWU1DpbY_1,day after,6.0,time,CISLR_v1.5-a_videos/rLgfWU1DpbY_1.mp4,test
rN9rKeJZmqI,ranchi,4.0,geography,CISLR_v1.5-a_videos/rN9rKeJZmqI.mp4,prototype
rNvWUflStQQ,retire,4.0,action,CISLR_v1.5-a_videos/rNvWUflStQQ.mp4,test
rNyD10XoXcU_2,centimetre,10.0,metric,CISLR_v1.5-a_videos/rNyD10XoXcU_2.mp4,prototype
rOZhirQPdr4,tool belt,13.0,wearable,CISLR_v1.5-a_videos/rOZhirQPdr4.mp4,prototype
rOcFkQzLhLQ_1,brother,11.0,relation,CISLR_v1.5-a_videos/rOcFkQzLhLQ_1.mp4,test
rOjimhh-dqE_1,amalgamation,8.0,commerce,CISLR_v1.5-a_videos/rOjimhh-dqE_1.mp4,prototype
rOonVQYaM-A_1,passive debt,10.0,banking,CISLR_v1.5-a_videos/rOonVQYaM-A_1.mp4,prototype
rP-VqYz6Lyk_1,account holder,13.0,banking,CISLR_v1.5-a_videos/rP-VqYz6Lyk_1.mp4,prototype
rQ4mnndh8wk_1,beautiful,7.0,attribute,CISLR_v1.5-a_videos/rQ4mnndh8wk_1.mp4,test
rQkxqEgXEYQ,include,5.0,action,CISLR_v1.5-a_videos/rQkxqEgXEYQ.mp4,prototype
rRVnNmQOR-I,calendar,5.0,time,CISLR_v1.5-a_videos/rRVnNmQOR-I.mp4,test
rSeg8yH3Lgg_1,task wage,11.0,legal,CISLR_v1.5-a_videos/rSeg8yH3Lgg_1.mp4,prototype
rU5LeIE7tmM_1,leprosy,6.0,biology,CISLR_v1.5-a_videos/rU5LeIE7tmM_1.mp4,test
rUXhFDo3Bv0,smart,5.0,attribute,CISLR_v1.5-a_videos/rUXhFDo3Bv0.mp4,prototype
rUZD2TQcbvI,knurling,7.0,process,CISLR_v1.5-a_videos/rUZD2TQcbvI.mp4,prototype
rVBNDX51--w,stock chart,14.0,banking,CISLR_v1.5-a_videos/rVBNDX51--w.mp4,prototype
rVEOXcTj1NU,evil,4.0,quality,CISLR_v1.5-a_videos/rVEOXcTj1NU.mp4,prototype
rW8bfuuzfgI,next week,4.0,time,CISLR_v1.5-a_videos/rW8bfuuzfgI.mp4,prototype
rWCFmpbmMPw_1,schematic,11.0,attribute,CISLR_v1.5-a_videos/rWCFmpbmMPw_1.mp4,prototype
rWM6kOxTTIo,social,5.0,behavior,CISLR_v1.5-a_videos/rWM6kOxTTIo.mp4,test
rY6VvljDcc0,scratch,5.0,action,CISLR_v1.5-a_videos/rY6VvljDcc0.mp4,test
rYTt2LuzVhw_1,man,10.0,human,CISLR_v1.5-a_videos/rYTt2LuzVhw_1.mp4,test
rYwhWesDH9k_1,cone,9.0,miscellaneous object,CISLR_v1.5-a_videos/rYwhWesDH9k_1.mp4,test
rZnNOW47uNk_1,trustworthiness,7.0,attribute,CISLR_v1.5-a_videos/rZnNOW47uNk_1.mp4,prototype
r_tsg9162uc_1,dishonoured bill,9.0,banking,CISLR_v1.5-a_videos/r_tsg9162uc_1.mp4,prototype
r_xF77i3RGw,victory,4.0,event,CISLR_v1.5-a_videos/r_xF77i3RGw.mp4,test
raF-yOcZpkk,shaving blade,4.0,utility item,CISLR_v1.5-a_videos/raF-yOcZpkk.mp4,prototype
rayOhAZhd2k,night,3.0,time,CISLR_v1.5-a_videos/rayOhAZhd2k.mp4,test
rbXizQI1XOM,shrubs,14.0,flora and fauna,CISLR_v1.5-a_videos/rbXizQI1XOM.mp4,prototype
rbdcr9AQtrE_1,discretionary limit,10.0,banking,CISLR_v1.5-a_videos/rbdcr9AQtrE_1.mp4,prototype
rbu6XJFG-uI,livelihood,4.0,abstract,CISLR_v1.5-a_videos/rbu6XJFG-uI.mp4,test
rbw7n0D0KGE_1,comb,8.0,utility item,CISLR_v1.5-a_videos/rbw7n0D0KGE_1.mp4,test
rc7GRaEyQHQ,washing machine,5.0,electronic and electrical,CISLR_v1.5-a_videos/rc7GRaEyQHQ.mp4,prototype
rd2t-M0o7Ds_1,crayons,11.0,utility item,CISLR_v1.5-a_videos/rd2t-M0o7Ds_1.mp4,test
rdW1Snzd9cs,deceive,6.0,action,CISLR_v1.5-a_videos/rdW1Snzd9cs.mp4,prototype
rduuYRHkDtw_2,second,9.0,math,CISLR_v1.5-a_videos/rduuYRHkDtw_2.mp4,test
rfTcUTbx4ZU,housing,10.0,banking,CISLR_v1.5-a_videos/rfTcUTbx4ZU.mp4,prototype
rgk8cmr4El4_1,tongue,7.0,biology,CISLR_v1.5-a_videos/rgk8cmr4El4_1.mp4,test
rhbOs1NZYRM,stags,13.0,flora and fauna,CISLR_v1.5-a_videos/rhbOs1NZYRM.mp4,prototype
ri8j2L0zG9c,bolt,12.0,instrument,CISLR_v1.5-a_videos/ri8j2L0zG9c.mp4,test
rihHzABTIPg,drawer,5.0,construction,CISLR_v1.5-a_videos/rihHzABTIPg.mp4,test
rj0GN2scIsU,under,4.0,spatial position,CISLR_v1.5-a_videos/rj0GN2scIsU.mp4,prototype
rjAoqYLMHrI_1,verdict,7.0,legal,CISLR_v1.5-a_videos/rjAoqYLMHrI_1.mp4,prototype
rjZmgbqdoRQ,assassination,15.0,event,CISLR_v1.5-a_videos/rjZmgbqdoRQ.mp4,prototype
rlMareW0lTU,projector,4.0,instrument,CISLR_v1.5-a_videos/rlMareW0lTU.mp4,test
rmgyo8yyqfo,ticket,5.0,miscellaneous object,CISLR_v1.5-a_videos/rmgyo8yyqfo.mp4,prototype
rn-sFXA7utE,sandwich,7.0,foods and drinks,CISLR_v1.5-a_videos/rn-sFXA7utE.mp4,test
rn4NJPtL1m8,up,3.0,spatial position,CISLR_v1.5-a_videos/rn4NJPtL1m8.mp4,test
rnK5ck1th4Q_2,lens,8.0,physics,CISLR_v1.5-a_videos/rnK5ck1th4Q_2.mp4,prototype
rpMNq0nFlUQ,approve,3.0,action,CISLR_v1.5-a_videos/rpMNq0nFlUQ.mp4,test
rrgx0TM2nfc_1,enquiry,8.0,banking,CISLR_v1.5-a_videos/rrgx0TM2nfc_1.mp4,prototype
rrjpij1UdL0,condom,4.0,substance,CISLR_v1.5-a_videos/rrjpij1UdL0.mp4,prototype
rrqJccrO4vo_1,admissible,10.0,quality,CISLR_v1.5-a_videos/rrqJccrO4vo_1.mp4,prototype
rs7TTTwmbBo_1,grain,6.0,foods and drinks,CISLR_v1.5-a_videos/rs7TTTwmbBo_1.mp4,prototype
rsDIotNeFsM_1,spoon,6.0,utility item,CISLR_v1.5-a_videos/rsDIotNeFsM_1.mp4,test
rsKBWd7j4n4_1,rose,7.0,flora and fauna,CISLR_v1.5-a_videos/rsKBWd7j4n4_1.mp4,test
rskg3zep4Gs,mahavir,4.0,behavior,CISLR_v1.5-a_videos/rskg3zep4Gs.mp4,prototype
rt9BRaQYqkg,sleepwalker,14.0,human,CISLR_v1.5-a_videos/rt9BRaQYqkg.mp4,prototype
ru9ZDRu566k,frisbee,6.0,sport,CISLR_v1.5-a_videos/ru9ZDRu566k.mp4,prototype
ruGnpxVL54k_1,right,6.0,spatial position,CISLR_v1.5-a_videos/ruGnpxVL54k_1.mp4,test
ruOCbes6zaM,minute,12.0,time,CISLR_v1.5-a_videos/ruOCbes6zaM.mp4,test
rufhjKU3UII,chandigarh,4.0,geography,CISLR_v1.5-a_videos/rufhjKU3UII.mp4,test
runWN1EzmEE,wall,5.0,construction,CISLR_v1.5-a_videos/runWN1EzmEE.mp4,prototype
rvAlXnalbqU_1,advise,5.0,action,CISLR_v1.5-a_videos/rvAlXnalbqU_1.mp4,prototype
rvOBl50SewA_1,estimate,7.0,banking,CISLR_v1.5-a_videos/rvOBl50SewA_1.mp4,prototype
rvZ_e5KC2Mw_1,meter,7.0,metal and minerals,CISLR_v1.5-a_videos/rvZ_e5KC2Mw_1.mp4,prototype
rvjY9vlX_H4,afternoon,4.0,time,CISLR_v1.5-a_videos/rvjY9vlX_H4.mp4,test
rwhRNPCPp34,nut,8.0,instrument,CISLR_v1.5-a_videos/rwhRNPCPp34.mp4,test
rwocxlQmNvM_1,brokerage,11.0,banking,CISLR_v1.5-a_videos/rwocxlQmNvM_1.mp4,prototype
rxLiUBQv4s4,schedule,7.0,time,CISLR_v1.5-a_videos/rxLiUBQv4s4.mp4,prototype
rxS-0_0rVV4_1,wholesale,9.0,group,CISLR_v1.5-a_videos/rxS-0_0rVV4_1.mp4,prototype
rxzyWCTxCbg_1,advertisement,7.0,internet,CISLR_v1.5-a_videos/rxzyWCTxCbg_1.mp4,test
rzVyqTff8MY_1,carry,6.0,action,CISLR_v1.5-a_videos/rzVyqTff8MY_1.mp4,prototype
rzY50tnGKNg,opportunity,4.0,abstract,CISLR_v1.5-a_videos/rzY50tnGKNg.mp4,prototype
rztToJBqL3k_1,wednesday,6.0,time,CISLR_v1.5-a_videos/rztToJBqL3k_1.mp4,test
s-570A5kLxo,goat,7.0,flora and fauna,CISLR_v1.5-a_videos/s-570A5kLxo.mp4,test
s09swjiVGok,brain injury,4.0,medical,CISLR_v1.5-a_videos/s09swjiVGok.mp4,prototype
s0HIntkDTew_1,lake,10.0,geography,CISLR_v1.5-a_videos/s0HIntkDTew_1.mp4,test
s0WQZn1xjxo_1,tail,6.0,attribute,CISLR_v1.5-a_videos/s0WQZn1xjxo_1.mp4,test
s13W7g7VnJ8_1,examine,6.0,action,CISLR_v1.5-a_videos/s13W7g7VnJ8_1.mp4,prototype
s1K-Mqzy9Bo,boil,14.0,action,CISLR_v1.5-a_videos/s1K-Mqzy9Bo.mp4,test
s1tq1t4LDuM,confidence,5.0,emotion,CISLR_v1.5-a_videos/s1tq1t4LDuM.mp4,prototype
s3tJWRZegCw,sudden,3.0,behavior,CISLR_v1.5-a_videos/s3tJWRZegCw.mp4,prototype
s4ez79CSE58,sudan,3.0,geography,CISLR_v1.5-a_videos/s4ez79CSE58.mp4,prototype
s57mcqROvtA,capital,4.0,banking,CISLR_v1.5-a_videos/s57mcqROvtA.mp4,test
s5AMrNjoP0Q,boxing,3.0,sport,CISLR_v1.5-a_videos/s5AMrNjoP0Q.mp4,test
s5cimY-et2g,price,4.0,banking,CISLR_v1.5-a_videos/s5cimY-et2g.mp4,test
s5kbd2DCqpk,bsp,4.0,politics,CISLR_v1.5-a_videos/s5kbd2DCqpk.mp4,prototype
s5mQsATayMM,approach,5.0,spatial position,CISLR_v1.5-a_videos/s5mQsATayMM.mp4,prototype
s67I8VUigAU,monkey,4.0,flora and fauna,CISLR_v1.5-a_videos/s67I8VUigAU.mp4,test
s6C3AecUXiY_1,fry,5.0,action,CISLR_v1.5-a_videos/s6C3AecUXiY_1.mp4,prototype
s7LkPeqby9A,viral diseases animals,13.0,medical,CISLR_v1.5-a_videos/s7LkPeqby9A.mp4,prototype
s7Rg0qiQ1Fs,tongue,4.0,biology,CISLR_v1.5-a_videos/s7Rg0qiQ1Fs.mp4,test
s7U2zrpRFD0,welder,4.0,profession,CISLR_v1.5-a_videos/s7U2zrpRFD0.mp4,test
s8wH4rgfn20_1,cassette,7.0,sound,CISLR_v1.5-a_videos/s8wH4rgfn20_1.mp4,prototype
s91r7_fA4O4_1,bills purchased,9.0,banking,CISLR_v1.5-a_videos/s91r7_fA4O4_1.mp4,prototype
sAQO6QDpXPM_1,gurunanak jayanthi,8.0,event,CISLR_v1.5-a_videos/sAQO6QDpXPM_1.mp4,prototype
sDKms4XnnWM,luster,9.0,quality,CISLR_v1.5-a_videos/sDKms4XnnWM.mp4,prototype
sDvfKoCt0nI,rehabilitation,3.0,process,CISLR_v1.5-a_videos/sDvfKoCt0nI.mp4,test
sErgS9d1UdM,vice president,4.0,authority,CISLR_v1.5-a_videos/sErgS9d1UdM.mp4,prototype
sEu_kUiVDho_1,telugu,7.0,language,CISLR_v1.5-a_videos/sEu_kUiVDho_1.mp4,test
sFjn3cTFUT4,chhattisgarh,4.0,geography,CISLR_v1.5-a_videos/sFjn3cTFUT4.mp4,prototype
sFyFmt6-rc0,graphics,8.0,computer,CISLR_v1.5-a_videos/sFyFmt6-rc0.mp4,prototype
sGzaDUwWF18,accordion pleats,9.0,wearable,CISLR_v1.5-a_videos/sGzaDUwWF18.mp4,prototype
sHXOURRWbpg_1,rebate,6.0,banking,CISLR_v1.5-a_videos/sHXOURRWbpg_1.mp4,prototype
sIRKe3QdsJ8,reduce,6.0,action,CISLR_v1.5-a_videos/sIRKe3QdsJ8.mp4,test
sJ6Zv0fi1xM,weight,4.0,abstract,CISLR_v1.5-a_videos/sJ6Zv0fi1xM.mp4,test
sJF8p7K6dwk_2,expansion,9.0,quantity,CISLR_v1.5-a_videos/sJF8p7K6dwk_2.mp4,test
sKiDLFiFALs,abusive language,11.0,language,CISLR_v1.5-a_videos/sKiDLFiFALs.mp4,test
sLLQkt04ZiQ,drive,4.0,transport,CISLR_v1.5-a_videos/sLLQkt04ZiQ.mp4,test
sM0iALMvEmk,february,6.0,time,CISLR_v1.5-a_videos/sM0iALMvEmk.mp4,test
sMdon0OffjU,harass,4.0,emotion,CISLR_v1.5-a_videos/sMdon0OffjU.mp4,prototype
sNQ2sQ75wJ8,snip,5.0,utility item,CISLR_v1.5-a_videos/sNQ2sQ75wJ8.mp4,prototype
sNWCdBEIWa8_1,qualification,7.0,abstract,CISLR_v1.5-a_videos/sNWCdBEIWa8_1.mp4,test
sNYOD_Qd7Mw,week,3.0,time,CISLR_v1.5-a_videos/sNYOD_Qd7Mw.mp4,test
sOOzZZY-gQI,mexico,3.0,geography,CISLR_v1.5-a_videos/sOOzZZY-gQI.mp4,prototype
sORWtcK5Cl4,associate professor,5.0,profession,CISLR_v1.5-a_videos/sORWtcK5Cl4.mp4,prototype
sOSo5pep4dg_1,patna,5.0,geography,CISLR_v1.5-a_videos/sOSo5pep4dg_1.mp4,test
sOXdM996SmA_1,less,6.0,quantity,CISLR_v1.5-a_videos/sOXdM996SmA_1.mp4,prototype
sOfglCTtdsY_1,creeper,7.0,flora and fauna,CISLR_v1.5-a_videos/sOfglCTtdsY_1.mp4,prototype
sOhE4j6NGm0_1,tiger,7.0,flora and fauna,CISLR_v1.5-a_videos/sOhE4j6NGm0_1.mp4,test
sPqivRKBiNc,visual,4.0,abstract,CISLR_v1.5-a_videos/sPqivRKBiNc.mp4,prototype
sPzCUfCMJH4,april,4.0,time,CISLR_v1.5-a_videos/sPzCUfCMJH4.mp4,test
sQwcW3szYW8_2,account payee only,9.0,banking,CISLR_v1.5-a_videos/sQwcW3szYW8_2.mp4,prototype
sSvBHFI6AOk,date,5.0,time,CISLR_v1.5-a_videos/sSvBHFI6AOk.mp4,test
sT540WDiY_U,elevated plot,11.0,geography,CISLR_v1.5-a_videos/sT540WDiY_U.mp4,prototype
sTrWqNmE5HA,village,3.0,geography,CISLR_v1.5-a_videos/sTrWqNmE5HA.mp4,test
sUBUK2M2nAY_1,tamil nadu,7.0,geography,CISLR_v1.5-a_videos/sUBUK2M2nAY_1.mp4,test
sUjhP9obOxY,bike suspension,9.0,machine,CISLR_v1.5-a_videos/sUjhP9obOxY.mp4,test
sWKP1r9ykRQ,head,5.0,biology,CISLR_v1.5-a_videos/sWKP1r9ykRQ.mp4,test
sXWMPF_Enus,surface runoff,13.0,geography,CISLR_v1.5-a_videos/sXWMPF_Enus.mp4,prototype
sY360i7TkCA_1,zebra,6.0,flora and fauna,CISLR_v1.5-a_videos/sY360i7TkCA_1.mp4,test
sYoLxEMCh9E_1,demand draft,6.0,banking,CISLR_v1.5-a_videos/sYoLxEMCh9E_1.mp4,test
sZ1qra1mVEU_1,st,10.0,group,CISLR_v1.5-a_videos/sZ1qra1mVEU_1.mp4,prototype
sZKjZfzGTVg,drunk driving,5.0,legal,CISLR_v1.5-a_videos/sZKjZfzGTVg.mp4,prototype
sZXEa_h85YQ,regular,5.0,attribute,CISLR_v1.5-a_videos/sZXEa_h85YQ.mp4,test
sZYTPis34fI_1,part time,11.0,profession,CISLR_v1.5-a_videos/sZYTPis34fI_1.mp4,prototype
sZ_d3pRaDzY,storey skyscraper,5.0,construction,CISLR_v1.5-a_videos/sZ_d3pRaDzY.mp4,prototype
sZpGP0kZeqo_1,pappad,6.0,foods and drinks,CISLR_v1.5-a_videos/sZpGP0kZeqo_1.mp4,prototype
s_VX_84e7iM_1,full moon day,9.0,event,CISLR_v1.5-a_videos/s_VX_84e7iM_1.mp4,test
sbcGX30IGvI,electrode,10.0,chemistry,CISLR_v1.5-a_videos/sbcGX30IGvI.mp4,test
sblmoDlSQ7U,bold,14.0,attribute,CISLR_v1.5-a_videos/sblmoDlSQ7U.mp4,test
sbyKhp04Wdw_1,proud,6.0,attribute,CISLR_v1.5-a_videos/sbyKhp04Wdw_1.mp4,test
setzKjXP4MM_1,peacock,7.0,flora and fauna,CISLR_v1.5-a_videos/setzKjXP4MM_1.mp4,test
seuq2MSa2X0_1,lizard,6.0,flora and fauna,CISLR_v1.5-a_videos/seuq2MSa2X0_1.mp4,prototype
sfB6sqRdrFY,excavation,8.0,process,CISLR_v1.5-a_videos/sfB6sqRdrFY.mp4,prototype
sfOCOxSfs10_1,warn,7.0,action,CISLR_v1.5-a_videos/sfOCOxSfs10_1.mp4,test
sfpvbKAz4Oo,iron,5.0,metal and minerals,CISLR_v1.5-a_videos/sfpvbKAz4Oo.mp4,test
sh5goqn8bGI,question,4.0,abstract,CISLR_v1.5-a_videos/sh5goqn8bGI.mp4,test
siXvRrMuC0s,supervise,4.0,action,CISLR_v1.5-a_videos/siXvRrMuC0s.mp4,prototype
sj8kYLtXNZU,bowl,5.0,utility item,CISLR_v1.5-a_videos/sj8kYLtXNZU.mp4,test
sj9wd5B3KfQ_1,opaque,7.0,attribute,CISLR_v1.5-a_videos/sj9wd5B3KfQ_1.mp4,prototype
sjpTILsokjg_1,thursday,5.0,time,CISLR_v1.5-a_videos/sjpTILsokjg_1.mp4,test
sjpdu42KxwI,meat,5.0,foods and drinks,CISLR_v1.5-a_videos/sjpdu42KxwI.mp4,test
sjzz-U6f2E0_1,review,11.0,quality,CISLR_v1.5-a_videos/sjzz-U6f2E0_1.mp4,prototype
sklN8_APb_s,acacia fernesiana,15.0,flora and fauna,CISLR_v1.5-a_videos/sklN8_APb_s.mp4,prototype
sm67xCmbfNs_1,beverages,5.0,foods and drinks,CISLR_v1.5-a_videos/sm67xCmbfNs_1.mp4,prototype
smJOWK8guVY_1,helicopter,8.0,transport,CISLR_v1.5-a_videos/smJOWK8guVY_1.mp4,prototype
smKYyxd26GY_1,under,5.0,spatial position,CISLR_v1.5-a_videos/smKYyxd26GY_1.mp4,test
sn0j9u42p5Q,mistake,6.0,abstract,CISLR_v1.5-a_videos/sn0j9u42p5Q.mp4,test
soEw9PTY8Yw_1,bowl,6.0,utility item,CISLR_v1.5-a_videos/soEw9PTY8Yw_1.mp4,test
sp7GuSz7GRE,bauhinia accuminata,11.0,flora and fauna,CISLR_v1.5-a_videos/sp7GuSz7GRE.mp4,prototype
sq2CV6RjGtA_2,switch,8.0,electronic and electrical,CISLR_v1.5-a_videos/sq2CV6RjGtA_2.mp4,test
src6zFQawX0_1,leaf,6.0,flora and fauna,CISLR_v1.5-a_videos/src6zFQawX0_1.mp4,test
su2McEzbxzg_2,magnification,8.0,physics,CISLR_v1.5-a_videos/su2McEzbxzg_2.mp4,prototype
suvKXxPyaWM_1,promise,6.0,action,CISLR_v1.5-a_videos/suvKXxPyaWM_1.mp4,test
svQ3jUcN4f8,goa,4.0,geography,CISLR_v1.5-a_videos/svQ3jUcN4f8.mp4,test
svQLNa2vzFI,cooling sheet,6.0,metal and minerals,CISLR_v1.5-a_videos/svQLNa2vzFI.mp4,prototype
sverVWEAPD8_1,never,6.0,abstract,CISLR_v1.5-a_videos/sverVWEAPD8_1.mp4,test
sw0z81Ri4ps,one lakh,5.0,math,CISLR_v1.5-a_videos/sw0z81Ri4ps.mp4,prototype
sy0W-04L9Gk_1,jail,6.0,construction,CISLR_v1.5-a_videos/sy0W-04L9Gk_1.mp4,test
syK7APT1R4w,interest,5.0,behavior,CISLR_v1.5-a_videos/syK7APT1R4w.mp4,test
syVYgoc2dUI_2,neutron,10.0,physics,CISLR_v1.5-a_videos/syVYgoc2dUI_2.mp4,prototype
syXsQXIoZEI,excuse,6.0,action,CISLR_v1.5-a_videos/syXsQXIoZEI.mp4,prototype
syeNmftfElg,bluetooth,4.0,internet,CISLR_v1.5-a_videos/syeNmftfElg.mp4,prototype
syi9ijwHDR0_1,waist,7.0,biology,CISLR_v1.5-a_videos/syi9ijwHDR0_1.mp4,prototype
t1ElZ8Bbzyg,online,6.0,internet,CISLR_v1.5-a_videos/t1ElZ8Bbzyg.mp4,test
t1XvJu6yRk8_1,clean,7.0,action,CISLR_v1.5-a_videos/t1XvJu6yRk8_1.mp4,test
t33d8E-JtV0_1,rock,7.0,miscellaneous object,CISLR_v1.5-a_videos/t33d8E-JtV0_1.mp4,test
t39zwxTZXXk_1,vessel,7.0,utility item,CISLR_v1.5-a_videos/t39zwxTZXXk_1.mp4,test
t3QUjMIwyxE_1,airport,5.0,transport,CISLR_v1.5-a_videos/t3QUjMIwyxE_1.mp4,prototype
t3XnfkCsUiY_1,cone,8.0,miscellaneous object,CISLR_v1.5-a_videos/t3XnfkCsUiY_1.mp4,test
t454iG2RVJg_1,word,6.0,language,CISLR_v1.5-a_videos/t454iG2RVJg_1.mp4,test
t5uTmmYDQdI_1,opening balance,9.0,banking,CISLR_v1.5-a_videos/t5uTmmYDQdI_1.mp4,prototype
t6HMWWJR398_1,passing official,9.0,banking,CISLR_v1.5-a_videos/t6HMWWJR398_1.mp4,prototype
t6P93AbQbjQ_1,sow,7.0,action,CISLR_v1.5-a_videos/t6P93AbQbjQ_1.mp4,prototype
t6mh1uRdQQw_1,terminate,8.0,action,CISLR_v1.5-a_videos/t6mh1uRdQQw_1.mp4,prototype
t6qqXzf4tq8,edit,4.0,action,CISLR_v1.5-a_videos/t6qqXzf4tq8.mp4,test
t70Wrphzj2w_1,chappels,6.0,wearable,CISLR_v1.5-a_videos/t70Wrphzj2w_1.mp4,test
t729MGitv94,over and over again,4.0,abstract,CISLR_v1.5-a_videos/t729MGitv94.mp4,prototype
t7BWrIChL1Y,comfortable,4.0,sensation,CISLR_v1.5-a_videos/t7BWrIChL1Y.mp4,test
t7nY3ygqVlQ,rough cut,9.0,action,CISLR_v1.5-a_videos/t7nY3ygqVlQ.mp4,prototype
t7t7Jioxeu8,diwali,4.0,event,CISLR_v1.5-a_videos/t7t7Jioxeu8.mp4,test
t8sdmhD1yCc_1,cholera,6.0,medical,CISLR_v1.5-a_videos/t8sdmhD1yCc_1.mp4,test
t8z3PzQKmwg,gas stove,5.0,instrument,CISLR_v1.5-a_videos/t8z3PzQKmwg.mp4,test
t9b5K6YsBk8,gun,3.0,machine,CISLR_v1.5-a_videos/t9b5K6YsBk8.mp4,test
t9pvXOgaJe8,work,4.0,action,CISLR_v1.5-a_videos/t9pvXOgaJe8.mp4,test
tAVnVRAbkz8_2,electric appliances,9.0,electronic and electrical,CISLR_v1.5-a_videos/tAVnVRAbkz8_2.mp4,prototype
tB9EhSaD8MY_1,cl,7.0,legal,CISLR_v1.5-a_videos/tB9EhSaD8MY_1.mp4,prototype
tB_xkoYZGBY_1,memorize,7.0,action,CISLR_v1.5-a_videos/tB_xkoYZGBY_1.mp4,prototype
tD71RsErB30,weeds near to pond margin,14.0,flora and fauna,CISLR_v1.5-a_videos/tD71RsErB30.mp4,prototype
tD_WEFLyuDY,toyota,5.0,organisation,CISLR_v1.5-a_videos/tD_WEFLyuDY.mp4,prototype
tDtIQ2M-GRo,water motor,5.0,electronic and electrical,CISLR_v1.5-a_videos/tDtIQ2M-GRo.mp4,prototype
tDtdGkG9-OE,jainism,3.0,religious,CISLR_v1.5-a_videos/tDtdGkG9-OE.mp4,prototype
tDvbCVB02yA,scientist,7.0,profession,CISLR_v1.5-a_videos/tDvbCVB02yA.mp4,prototype
tEJlKXA7Lkg,united nations convention on the rights of persons with disabilities uncrpd,5.0,organisation,CISLR_v1.5-a_videos/tEJlKXA7Lkg.mp4,test
tF3WaFt4kdY,uco bank,6.0,organisation,CISLR_v1.5-a_videos/tF3WaFt4kdY.mp4,prototype
tFftFv6aIjE_1,clearing house,11.0,banking,CISLR_v1.5-a_videos/tFftFv6aIjE_1.mp4,prototype
tHMs61ZefE8,embroidery,6.0,wearable,CISLR_v1.5-a_videos/tHMs61ZefE8.mp4,test
tHNhqhFdMgQ,whatsapp,4.0,internet,CISLR_v1.5-a_videos/tHNhqhFdMgQ.mp4,prototype
tHSogBpBi5A,raise,4.0,action,CISLR_v1.5-a_videos/tHSogBpBi5A.mp4,prototype
tHW-NM2H3f8_1,teeth,7.0,biology,CISLR_v1.5-a_videos/tHW-NM2H3f8_1.mp4,test
tI8qa4gE3uQ_2,variety,7.0,quantity,CISLR_v1.5-a_videos/tI8qa4gE3uQ_2.mp4,prototype
tJXSJJCLffU_1,creeper,7.0,flora and fauna,CISLR_v1.5-a_videos/tJXSJJCLffU_1.mp4,test
tKKM601QlDM_2,glass bod,8.0,utility item,CISLR_v1.5-a_videos/tKKM601QlDM_2.mp4,prototype
tKNmTJAEhBI_1,uncalled,8.0,banking,CISLR_v1.5-a_videos/tKNmTJAEhBI_1.mp4,prototype
tKOaMOhEaX4_1,oath,7.0,legal,CISLR_v1.5-a_videos/tKOaMOhEaX4_1.mp4,test
tKdTQmBRJks_2,infrared ray,11.0,physics,CISLR_v1.5-a_videos/tKdTQmBRJks_2.mp4,prototype
tKmXdtC6FLA,workshop,5.0,event,CISLR_v1.5-a_videos/tKmXdtC6FLA.mp4,prototype
tLOTRTxqIS4_1,sick,7.0,medical,CISLR_v1.5-a_videos/tLOTRTxqIS4_1.mp4,test
